index,latitude,longitude,subzone,region,monthly_rent
734,1.376032,103.881498,132,3,2300
735,1.327974,103.937944,8,1,3700
736,1.373639,103.896188,57,3,2300
737,1.357116,103.937285,118,1,2200
738,1.330685,103.842659,128,0,2850
739,1.358778,103.946271,117,1,1700
740,1.376167,103.772207,7,4,3050
741,1.350859,103.759761,21,4,1750
742,1.353139,103.887727,77,3,1800
743,1.324862,103.933792,8,1,2500
744,1.389527,103.771409,43,4,2300
745,1.329537,103.940407,8,1,2400
746,1.291518,103.802513,84,0,2100
747,1.377823,103.735012,95,4,1600
748,1.380105,103.749632,122,4,1850
749,1.321581,103.854151,6,0,2300
750,1.44154,103.7733,87,2,1350
751,1.380541,103.841068,144,3,1900
752,1.342662,103.745311,130,4,4000
753,1.366956,103.858031,31,3,1700
754,1.387532,103.892967,105,3,2150
755,1.308722,103.796751,53,0,4400
756,1.334149,103.909006,62,1,2750
757,1.347004,103.714216,15,4,1700
758,1.397319,103.916019,137,3,1850
759,1.421708,103.837475,147,2,1800
760,1.393561,103.914861,97,3,2250
761,1.293313,103.808253,80,0,3500
762,1.284425,103.823909,52,0,4700
763,1.356735,103.870114,108,3,1900
764,1.387045,103.900359,105,3,2000
765,1.346672,103.749383,20,4,2600
766,1.345669,103.74048,23,4,2500
767,1.392723,103.749748,30,4,1900
768,1.338028,103.697357,61,4,1600
769,1.345708,103.692018,151,4,3150
770,1.388634,103.772388,43,4,3450
771,1.318623,103.862324,12,0,1900
772,1.34562,103.711613,15,4,1600
773,1.347813,103.950409,117,1,2050
774,1.358547,103.888524,77,3,2150
775,1.319234,103.749654,121,4,3350
776,1.329291,103.931091,8,1,2450
777,1.396349,103.901778,105,3,2100
778,1.346751,103.84799,13,0,2950
779,1.321304,103.858273,12,0,2100
780,1.371837,103.95947,91,1,2750
781,1.311103,103.765863,33,4,2750
782,1.368,103.851874,31,3,3050
783,1.384367,103.762046,106,4,2500
784,1.432543,103.787388,139,2,2200
785,1.371389,103.855953,26,3,3150
786,1.336292,103.926102,9,1,2600
787,1.450831,103.814273,104,2,2200
788,1.370985,103.948217,90,1,3150
789,1.380387,103.765355,59,4,2100
790,1.273102,103.824509,124,0,3350
791,1.330555,103.933687,8,1,1900
792,1.359612,103.891908,77,3,2500
793,1.371626,103.950114,90,1,2400
794,1.32102,103.860998,12,0,3800
795,1.350223,103.851834,13,0,2200
796,1.33727,103.862807,96,0,2000
797,1.404117,103.748355,143,4,2100
798,1.340207,103.721534,116,4,2400
799,1.403492,103.914765,137,3,3900
800,1.398285,103.916255,137,3,2100
801,1.351073,103.945004,117,1,1850
802,1.422796,103.839835,147,2,3150
803,1.392501,103.892333,4,3,3250
804,1.316001,103.764186,33,4,4600
805,1.440822,103.790165,85,2,2100
806,1.332693,103.926617,8,1,2200
807,1.309233,103.852361,44,0,2750
808,1.355115,103.750878,51,4,2050
809,1.324889,103.920247,70,1,3000
810,1.441004,103.807223,140,2,3550
811,1.356226,103.934839,118,1,2100
812,1.309054,103.794063,53,0,2000
813,1.366227,103.850086,131,3,2600
814,1.339198,103.689367,151,4,2100
815,1.337165,103.857229,94,0,3800
816,1.33188,103.932389,8,1,2950
817,1.337572,103.858844,94,0,2850
818,1.282857,103.829496,126,0,3900
819,1.32411,103.922579,70,1,2100
820,1.393906,103.896732,105,3,2500
821,1.400124,103.914872,137,3,2950
822,1.389041,103.910719,100,3,2200
823,1.351605,103.889849,115,3,2750
824,1.392246,103.89979,105,3,3350
825,1.356661,103.844931,82,0,4000
826,1.39105,103.888847,4,3,4000
827,1.368307,103.895988,67,3,2600
828,1.368488,103.871589,108,3,3800
829,1.445013,103.823072,102,2,2200
830,1.433529,103.830149,148,2,1600
831,1.331316,103.856657,72,0,2600
832,1.363453,103.834215,135,0,1850
833,1.439025,103.798308,140,2,2100
834,1.330008,103.842533,128,0,2050
835,1.391734,103.885156,4,3,2850
836,1.375686,103.896284,57,3,2750
837,1.378271,103.887485,132,3,4000
838,1.315264,103.870689,14,0,2600
839,1.355428,103.951447,117,1,2300
840,1.307434,103.792898,53,0,3150
841,1.306513,103.915485,81,0,1650
842,1.394026,103.744121,30,4,2950
843,1.33106,103.930041,8,1,3800
844,1.407803,103.899609,98,3,3050
845,1.446141,103.832236,103,2,4100
846,1.304586,103.860841,39,0,2450
847,1.44592,103.805862,140,2,3750
848,1.32101,103.737483,121,4,2750
849,1.431896,103.776268,139,2,2400
850,1.33159,103.851295,128,0,2400
851,1.456425,103.815858,104,2,2100
852,1.292721,103.814836,80,0,4000
853,1.372769,103.94651,90,1,2600
854,1.384822,103.761182,106,4,3150
855,1.311441,103.769692,36,4,2950
856,1.373603,103.960558,91,1,2600
857,1.450655,103.819651,102,2,3350
858,1.320416,103.942732,10,1,2600
859,1.33696,103.85949,94,0,2100
860,1.364042,103.952424,117,1,4050
861,1.350555,103.730029,150,4,2900
862,1.309641,103.884472,2,0,2400
863,1.429265,103.831075,148,2,2100
864,1.334061,103.916899,62,1,2100
865,1.293814,103.803138,84,0,2250
866,1.360947,103.747051,55,4,1700
867,1.353922,103.751141,51,4,2200
868,1.349159,103.950281,117,1,3150
869,1.345504,103.720558,54,4,2100
870,1.334625,103.913778,62,1,1800
871,1.350613,103.94225,117,1,2750
872,1.431656,103.831319,148,2,1450
873,1.362323,103.752217,50,4,2850
874,1.386469,103.895408,105,3,2100
875,1.328425,103.844142,6,0,2400
876,1.34439,103.715098,15,4,2150
877,1.344086,103.854148,13,0,4100
878,1.356822,103.870857,108,3,2300
879,1.37133,103.872923,109,3,2500
880,1.392247,103.874095,45,3,3800
881,1.34562,103.711613,15,4,2750
882,1.354023,103.954843,117,1,3150
883,1.377156,103.774823,7,4,2200
884,1.359879,103.747336,55,4,2150
885,1.288634,103.809644,1,0,2950
886,1.34306,103.697533,151,4,2750
887,1.421688,103.847561,146,2,1700
888,1.346483,103.872494,134,3,2550
889,1.380218,103.739453,95,4,3350
890,1.344365,103.954262,111,1,2300
891,1.393027,103.747273,30,4,2000
892,1.433784,103.82749,148,2,1900
893,1.354175,103.865967,107,3,2500
894,1.370892,103.844768,69,3,2600
895,1.388634,103.772388,43,4,3450
896,1.439188,103.800068,140,2,2100
897,1.321956,103.869828,47,0,3150
898,1.39793,103.746086,143,4,1900
899,1.396806,103.905054,97,3,2100
900,1.435987,103.828641,148,2,1900
901,1.30339,103.908554,81,0,2500
902,1.329291,103.931091,8,1,2500
903,1.349629,103.746381,20,4,2950
904,1.432104,103.796491,141,2,2400
905,1.344096,103.757275,22,4,1600
906,1.399309,103.900792,83,3,2050
907,1.362388,103.749167,55,4,2100
908,1.363054,103.856846,31,3,1800
909,1.3752,103.85306,26,3,2950
910,1.451051,103.822432,0,2,2200
911,1.330293,103.859166,72,0,2850
912,1.346483,103.872494,134,3,2600
913,1.308159,103.855148,75,0,3350
914,1.349138,103.852879,13,0,2600
915,1.430762,103.830481,148,2,1850
916,1.346213,103.954815,111,1,2500
917,1.348037,103.957046,111,1,2250
918,1.345949,103.754248,20,4,2500
919,1.34881,103.759893,21,4,1800
920,1.38556,103.896745,105,3,2750
921,1.312119,103.766674,33,4,4400
922,1.334661,103.848578,128,0,2750
923,1.299595,103.796748,119,0,1800
924,1.396245,103.907087,97,3,2750
925,1.360052,103.937143,118,1,2100
926,1.362377,103.956047,117,1,2950
927,1.352228,103.952437,117,1,2500
928,1.437573,103.796414,140,2,2350
929,1.30936,103.793205,53,0,2350
930,1.422083,103.845416,146,2,2100
931,1.317909,103.770934,34,4,3150
932,1.287421,103.828416,24,0,1950
933,1.449921,103.813674,104,2,2450
934,1.380448,103.879579,132,3,2400
935,1.35534,103.837459,135,0,2850
936,1.387855,103.908393,100,3,2950
937,1.274506,103.810536,123,0,3150
938,1.371436,103.885845,58,3,2100
939,1.375725,103.849934,26,3,3150
940,1.306761,103.762363,35,4,2200
941,1.302649,103.912185,81,0,2300
942,1.386294,103.905381,100,3,4000
943,1.392962,103.899291,105,3,2150
944,1.345318,103.721254,54,4,3250
945,1.302649,103.912185,81,0,1700
946,1.38316,103.753401,122,4,2100
947,1.332625,103.910161,62,1,3000
948,1.347337,103.741975,23,4,2050
949,1.341484,103.849068,17,0,2300
950,1.452175,103.818828,104,2,2350
951,1.374681,103.94385,90,1,2150
952,1.42602,103.829939,148,2,2050
953,1.308532,103.792385,53,0,2100
954,1.379198,103.753934,122,4,3250
955,1.401588,103.905265,83,3,3450
956,1.298609,103.852267,136,0,2500
957,1.27692,103.841486,28,0,6200
958,1.320371,103.884029,2,0,1700
959,1.334269,103.926542,8,1,2500
960,1.343957,103.699816,61,4,2200
961,1.380311,103.735332,95,4,1850
962,1.390066,103.905723,100,3,2500
963,1.35781,103.944918,117,1,3000
964,1.430717,103.781744,139,2,3350
965,1.360842,103.845466,82,0,2900
966,1.300933,103.853991,136,0,3250
967,1.341773,103.85604,76,0,2850
968,1.396272,103.914538,97,3,1700
969,1.386685,103.759759,106,4,2850
970,1.341682,103.746246,130,4,2600
971,1.435241,103.841852,88,2,1800
972,1.333321,103.722289,116,4,3350
973,1.426536,103.830669,148,2,2500
974,1.34396,103.701896,61,4,2400
975,1.398922,103.909311,97,3,2250
976,1.34333,103.691679,151,4,2600
977,1.38181,103.742382,95,4,2000
978,1.350702,103.945184,117,1,3050
979,1.360312,103.954664,117,1,2050
980,1.338139,103.721914,116,4,2050
981,1.42,103.833795,71,2,2250
982,1.351169,103.869408,107,3,3050
983,1.324078,103.934701,10,1,2100
984,1.345504,103.720558,54,4,4050
985,1.390548,103.876909,45,3,2950
986,1.273804,103.827058,124,0,4000
987,1.425853,103.831598,148,2,1650
988,1.352884,103.70248,138,4,1900
989,1.329291,103.931091,8,1,2000
990,1.378533,103.771789,7,4,4000
991,1.32687,103.923848,70,1,2300
992,1.286031,103.819024,99,0,3150
993,1.43194,103.844987,146,2,3900
994,1.341553,103.84549,129,0,2250
995,1.438373,103.837384,88,2,2400
996,1.31867,103.945106,10,1,1900
997,1.358081,103.830791,135,0,4000
998,1.392501,103.892333,4,3,2600
999,1.338649,103.844627,129,0,1800
1000,1.309054,103.794063,53,0,2600
1001,1.308218,103.758943,35,4,2300
1002,1.4338,103.793893,141,2,2250
1003,1.398516,103.910141,97,3,2850
1004,1.320355,103.7503,121,4,2350
1005,1.361343,103.851699,131,3,1900
1006,1.337891,103.719681,116,4,1950
1007,1.326741,103.857576,6,0,1800
1008,1.313745,103.767782,34,4,2400
1009,1.388413,103.906676,100,3,2550
1010,1.346109,103.698427,151,4,1900
1011,1.346099,103.717876,54,4,1900
1012,1.350005,103.953938,117,1,1900
1013,1.333708,103.907541,62,1,2050
1014,1.391254,103.891303,4,3,2300
1015,1.277223,103.80872,123,0,2750
1016,1.348697,103.94486,117,1,2600
1017,1.351664,103.929646,118,1,2400
1018,1.378908,103.838603,144,3,2100
1019,1.369744,103.856023,26,3,3150
1020,1.3257,103.931075,8,1,2000
1021,1.339606,103.747111,130,4,2400
1022,1.370097,103.837688,69,3,1900
1023,1.31629,103.769532,34,4,2500
1024,1.355882,103.961639,117,1,4300
1025,1.34607,103.735253,150,4,1850
1026,1.367487,103.849652,131,3,2100
1027,1.38932,103.880501,45,3,3350
1028,1.370966,103.838202,69,3,1950
1029,1.352141,103.889541,115,3,3200
1030,1.28142,103.825645,127,0,2850
1031,1.367704,103.854214,31,3,1800
1032,1.346716,103.945521,117,1,2450
1033,1.381837,103.749465,29,4,1900
1034,1.341531,103.956986,111,1,2200
1035,1.379762,103.754969,122,4,3350
1036,1.339035,103.696461,61,4,2500
1037,1.391654,103.746221,30,4,2100
1038,1.335466,103.919288,9,1,3250
1039,1.432415,103.833345,148,2,2200
1040,1.340777,103.738019,149,4,2100
1041,1.373016,103.962368,91,1,2450
1042,1.369311,103.874383,108,3,2500
1043,1.434598,103.789673,141,2,2100
1044,1.318227,103.897855,48,0,4100
1045,1.380362,103.842335,144,3,2950
1046,1.283912,103.816006,25,0,2200
1047,1.282758,103.825206,127,0,2300
1048,1.389895,103.88592,4,3,2400
1049,1.328689,103.928894,8,1,1350
1050,1.35115,103.954792,117,1,2200
1051,1.336406,103.743075,130,4,4200
1052,1.3429,103.706185,61,4,4000
1053,1.36914,103.884697,58,3,2200
1054,1.396829,103.901187,105,3,3350
1055,1.352453,103.950239,117,1,2100
1056,1.294801,103.854467,32,0,2600
1057,1.367895,103.954722,91,1,1900
1058,1.378382,103.769359,59,4,2600
1059,1.321125,103.865833,12,0,1950
1060,1.356509,103.891841,77,3,1800
1061,1.401893,103.747365,143,4,2300
1062,1.362805,103.749157,55,4,1400
1063,1.295402,103.812186,80,0,3700
1064,1.408947,103.897926,98,3,1450
1065,1.371105,103.954877,91,1,2100
1066,1.348066,103.698072,151,4,2200
1067,1.322388,103.866126,12,0,1700
1068,1.338946,103.702784,61,4,3800
1069,1.417823,103.839854,147,2,2850
1070,1.346101,103.847847,13,0,2950
1071,1.33641,103.702479,61,4,3800
1072,1.371273,103.88862,58,3,2400
1073,1.275072,103.825887,124,0,2800
1074,1.362559,103.952463,117,1,2200
1075,1.390008,103.892034,4,3,1950
1076,1.406081,103.906438,98,3,3450
1077,1.279837,103.824758,65,0,2000
1078,1.444285,103.808742,140,2,3250
1079,1.347458,103.747473,20,4,2400
1080,1.372106,103.899099,67,3,1900
1081,1.356317,103.873175,108,3,1900
1082,1.373483,103.879778,132,3,2500
1083,1.34306,103.697533,151,4,3150
1084,1.374745,103.879297,132,3,2050
1085,1.275357,103.807977,123,0,4200
1086,1.330745,103.845601,128,0,2100
1087,1.280278,103.825724,65,0,1900
1088,1.376952,103.891749,58,3,2850
1089,1.433529,103.830149,148,2,2750
1090,1.429265,103.831075,148,2,2300
1091,1.347717,103.742832,23,4,2300
1092,1.308761,103.885032,2,0,2950
1093,1.383512,103.896374,38,3,2300
1094,1.336467,103.853221,16,0,2800
1095,1.399654,103.899916,83,3,1200
1096,1.327745,103.928874,8,1,1900
1097,1.399309,103.900792,83,3,2000
1098,1.441837,103.804766,140,2,2300
1099,1.284595,103.846221,27,0,2400
1100,1.368008,103.95191,90,1,3700
1101,1.372965,103.895673,57,3,2850
1102,1.424968,103.846466,146,2,2200
1103,1.328134,103.85956,6,0,2300
1104,1.340455,103.738427,149,4,2300
1105,1.377483,103.765391,59,4,2750
1106,1.393906,103.896732,105,3,2300
1107,1.341283,103.844605,129,0,1950
1108,1.317557,103.88713,2,0,1900
1109,1.432778,103.831224,148,2,2100
1110,1.336853,103.700477,61,4,3800
1111,1.416915,103.830952,71,2,1700
1112,1.373261,103.894632,57,3,2500
1113,1.368748,103.896535,67,3,2850
1114,1.379844,103.763409,59,4,2400
1115,1.338757,103.722157,116,4,2300
1116,1.337855,103.721463,116,4,2100
1117,1.381835,103.841369,144,3,4100
1118,1.384437,103.90131,100,3,2100
1119,1.347308,103.734584,150,4,2200
1120,1.385634,103.760361,106,4,1800
1121,1.342532,103.957013,111,1,2750
1122,1.365989,103.959675,91,1,2850
1123,1.335961,103.93599,9,1,2500
1124,1.389065,103.877152,45,3,3550
1125,1.350504,103.716475,54,4,1600
1126,1.323403,103.902376,48,0,2000
1127,1.419087,103.838655,147,2,3300
1128,1.361085,103.844636,82,0,2700
1129,1.337813,103.844332,129,0,2200
1130,1.398255,103.904754,97,3,2450
1131,1.285728,103.832592,126,0,3250
1132,1.3123,103.769944,34,4,3150
1133,1.293751,103.811957,80,0,2550
1134,1.33001,103.936343,8,1,3350
1135,1.27692,103.841486,28,0,5550
1136,1.335851,103.936778,9,1,3900
1137,1.379934,103.842463,144,3,1700
1138,1.374301,103.856236,26,3,3950
1139,1.362933,103.752194,50,4,3550
1140,1.350929,103.936758,118,1,2600
1141,1.352884,103.70248,138,4,4000
1142,1.389694,103.907294,100,3,3150
1143,1.347788,103.875198,134,3,4050
1144,1.304303,103.761682,35,4,2300
1145,1.378336,103.886553,132,3,2750
1146,1.401722,103.918691,137,3,2400
1147,1.374058,103.854168,26,3,2100
1148,1.40439,103.747856,143,4,2100
1149,1.340719,103.740563,149,4,2350
1150,1.303697,103.769477,36,4,2400
1151,1.359968,103.842247,82,0,2600
1152,1.426254,103.848428,146,2,2500
1153,1.301533,103.907812,81,0,2150
1154,1.319117,103.765492,34,4,2300
1155,1.298325,103.799839,119,0,1600
1156,1.404421,103.907861,137,3,2850
1157,1.335854,103.878933,60,0,2600
1158,1.38113,103.76775,43,4,3150
1159,1.378493,103.884016,132,3,2400
1160,1.33188,103.932389,8,1,2250
1161,1.322772,103.739714,121,4,2300
1162,1.321026,103.748313,121,4,1800
1163,1.344213,103.957157,111,1,2450
1164,1.381983,103.881218,132,3,1900
1165,1.336124,103.69829,61,4,4100
1166,1.373379,103.882388,58,3,2600
1167,1.303706,103.911445,81,0,2100
1168,1.343891,103.757689,22,4,2400
1169,1.320058,103.866939,12,0,4000
1170,1.31032,103.760412,33,4,2950
1171,1.392591,103.889372,4,3,2300
1172,1.376623,103.880796,132,3,2750
1173,1.308883,103.885425,2,0,2500
1174,1.350229,103.748341,20,4,2400
1175,1.310879,103.769573,36,4,2100
1176,1.387631,103.908233,100,3,2950
1177,1.370655,103.83463,110,3,1800
1178,1.313067,103.767339,34,4,3150
1179,1.361241,103.843773,82,0,3350
1180,1.396349,103.901778,105,3,2300
1181,1.370445,103.898589,67,3,2500
1182,1.351074,103.738755,18,4,650
1183,1.343166,103.739676,149,4,2050
1184,1.329291,103.931091,8,1,2600
1185,1.304777,103.763122,35,4,1250
1186,1.291518,103.802513,84,0,2400
1187,1.357635,103.872091,108,3,1950
1188,1.305707,103.854943,75,0,3150
1189,1.277146,103.828739,65,0,2100
1190,1.396079,103.896728,105,3,2750
1191,1.327162,103.936825,8,1,3350
1192,1.383872,103.76186,106,4,3450
1193,1.413823,103.837338,147,2,1900
1194,1.417427,103.831589,71,2,2400
1195,1.346947,103.949307,117,1,2200
1196,1.378324,103.752951,122,4,2700
1197,1.378582,103.83676,144,3,2100
1198,1.333713,103.92702,8,1,1450
1199,1.361923,103.842999,82,0,2400
1200,1.380471,103.755211,122,4,2200
1201,1.34625,103.709387,15,4,2750
1202,1.345058,103.7107,15,4,1750
1203,1.321301,103.885672,2,0,1850
1204,1.393815,103.873364,45,3,2100
1205,1.338601,103.857914,94,0,1900
1206,1.311103,103.765863,33,4,2600
1207,1.358302,103.950658,117,1,2300
1208,1.332317,103.936301,8,1,2600
1209,1.360222,103.956336,117,1,2100
1210,1.36664,103.84877,131,3,3150
1211,1.378635,103.877616,132,3,4000
1212,1.341405,103.735843,149,4,2600
1213,1.432031,103.831436,148,2,1450
1214,1.334561,103.862943,96,0,2400
1215,1.355227,103.738772,18,4,2750
1216,1.349053,103.88664,115,3,2300
1217,1.349138,103.852879,13,0,2600
1218,1.40472,103.904968,98,3,2200
1219,1.445688,103.800694,140,2,1900
1220,1.378178,103.73455,95,4,2000
1221,1.347278,103.951194,117,1,2200
1222,1.360872,103.748644,55,4,2400
1223,1.289309,103.829233,24,0,2850
1224,1.355491,103.947212,117,1,2500
1225,1.389358,103.910398,100,3,1700
1226,1.438126,103.7787,142,2,1600
1227,1.324679,103.93977,10,1,4100
1228,1.310045,103.769124,36,4,2600
1229,1.3699,103.870225,108,3,2950
1230,1.346848,103.724042,54,4,2000
1231,1.363466,103.856703,31,3,1600
1232,1.397206,103.906002,97,3,3150
1233,1.370844,103.885432,58,3,1900
1234,1.332908,103.866169,96,0,3350
1235,1.342315,103.846509,129,0,2100
1236,1.388297,103.873546,45,3,2800
1237,1.293832,103.802625,84,0,1100
1238,1.341771,103.706313,61,4,2400
1239,1.365347,103.854152,31,3,3050
1240,1.366428,103.854311,31,3,2100
1241,1.370662,103.881676,58,3,2000
1242,1.35493,103.87364,107,3,2200
1243,1.425786,103.845228,146,2,2100
1244,1.392723,103.749748,30,4,3800
1245,1.303093,103.908752,81,0,2200
1246,1.324306,103.902161,48,0,3700
1247,1.308405,103.887348,2,0,2600
1248,1.404239,103.905015,98,3,2300
1249,1.290366,103.821577,52,0,2950
1250,1.387741,103.766289,101,4,3150
1251,1.351327,103.720383,54,4,2250
1252,1.378507,103.934796,92,1,3450
1253,1.318344,103.767572,34,4,3200
1254,1.28142,103.825645,127,0,2600
1255,1.279837,103.824758,65,0,2300
1256,1.334192,103.925387,8,1,1700
1257,1.365758,103.88972,73,3,1800
1258,1.398068,103.910167,97,3,3550
1259,1.363434,103.890978,77,3,1350
1260,1.331839,103.912365,62,1,2950
1261,1.343261,103.699334,61,4,2100
1262,1.335576,103.911546,62,1,2300
1263,1.27706,103.820762,125,0,2400
1264,1.365488,103.955273,91,1,2400
1265,1.362602,103.747425,55,4,3200
1266,1.413545,103.836971,147,2,1750
1267,1.346592,103.692474,151,4,2100
1268,1.366085,103.846014,131,3,2750
1269,1.451626,103.818573,104,2,2100
1270,1.322287,103.902721,48,0,2750
1271,1.396378,103.911281,97,3,2550
1272,1.436011,103.790367,85,2,2100
1273,1.382137,103.895742,38,3,2100
1274,1.336097,103.738219,149,4,1900
1275,1.277383,103.821604,125,0,2600
1276,1.300933,103.853991,136,0,3900
1277,1.378908,103.838603,144,3,2000
1278,1.440262,103.794014,85,2,2750
1279,1.348657,103.709097,15,4,2100
1280,1.397311,103.899748,105,3,2100
1281,1.339176,103.84838,17,0,1900
1282,1.287905,103.832198,24,0,3150
1283,1.374502,103.89571,57,3,2550
1284,1.441311,103.792066,85,2,800
1285,1.385306,103.90361,100,3,1800
1286,1.360734,103.750944,55,4,1850
1287,1.401344,103.903127,83,3,1800
1288,1.346746,103.70116,151,4,2500
1289,1.384184,103.766435,101,4,2400
1290,1.309098,103.768356,36,4,4700
1291,1.335679,103.705141,61,4,2950
1292,1.32386,103.903364,48,0,3450
1293,1.396772,103.881104,45,3,2250
1294,1.331008,103.938067,8,1,2100
1295,1.356092,103.951045,117,1,2400
1296,1.356182,103.957616,117,1,2600
1297,1.328134,103.85956,6,0,2500
1298,1.375371,103.935518,92,1,2500
1299,1.378854,103.764776,59,4,2100
1300,1.341148,103.702296,61,4,2450
1301,1.348496,103.752608,20,4,2100
1302,1.382978,103.937054,92,1,2750
1303,1.320355,103.7503,121,4,2200
1304,1.325024,103.854232,6,0,2100
1305,1.362135,103.750617,55,4,1900
1306,1.449125,103.814714,102,2,3950
1307,1.377743,103.878389,132,3,2750
1308,1.325828,103.900581,66,0,2200
1309,1.370631,103.949828,90,1,2350
1310,1.376155,103.878192,132,3,2400
1311,1.356017,103.845668,82,0,2950
1312,1.367895,103.954722,91,1,2250
