index,num_shopping_mall_500m,nearest_shopping_mall_dist
1625,0,691.26
1626,0,815.68
1627,0,864.77
1628,0,504.9
1629,0,597.13
1630,0,521.63
1631,1,259.1
1632,1,188.53
1633,1,260.11
1634,0,605.34
1635,0,1026.15
1636,1,168.92
1637,0,1090.79
1638,0,687.69
1639,1,252.66
1640,0,594.11
1641,0,531.78
1642,0,1526.28
1643,1,150.43
1644,1,488.67
1645,0,677.93
1646,3,353.18
1647,0,563.29
1648,0,1118.7
1649,1,358.42
1650,3,353.18
1651,0,729.89
1652,0,1098.58
1653,3,332.66
1654,0,853.97
1655,1,383.63
1656,1,361.72
1657,0,990.47
1658,0,683.58
1659,0,953.87
1660,1,120.54
1661,0,885.85
1662,0,520.72
1663,1,262.42
1664,0,731.29
1665,0,514.43
1666,2,316.71
1667,2,225.42
1668,0,626.36
1669,1,222.54
1670,0,838.12
1671,0,794.96
1672,2,109.92
1673,0,694.94
1674,1,481.24
1675,1,414.95
1676,1,185.66
1677,0,755.42
1678,0,982.12
1679,2,437.61
1680,0,1656.52
1681,1,0.0
1682,3,170.43
1683,0,1226.71
1684,1,459.99
1685,0,561.95
1686,0,777.55
1687,1,420.12
1688,2,219.97
1689,0,578.5
1690,0,691.12
1691,0,1166.3
1692,1,387.44
1693,0,707.18
1694,1,312.36
1695,0,785.23
1696,0,705.5
1697,1,451.46
1698,0,575.45
1699,1,246.31
1700,1,137.09
1701,1,311.79
1702,0,636.16
1703,0,955.24
1704,1,313.53
1705,2,365.12
1706,2,365.78
1707,0,973.48
1708,0,841.2
1709,1,187.96
1710,0,989.29
1711,1,321.88
1712,1,423.62
1713,1,425.03
1714,1,449.58
1715,0,907.27
1716,1,456.6
1717,1,189.99
1718,0,1200.91
1719,2,396.8
1720,3,200.12
1721,1,186.6
1722,1,262.42
1723,0,954.81
1724,1,395.43
1725,1,186.34
1726,1,100.27
1727,1,254.81
1728,0,610.78
1729,0,696.38
1730,0,917.56
1731,1,225.78
1732,1,477.83
1733,3,71.82
1734,2,356.74
1735,1,432.02
1736,0,615.25
1737,0,1385.66
1738,0,834.61
1739,1,129.78
1740,3,353.18
1741,0,847.74
1742,0,774.54
1743,1,369.23
1744,0,759.76
1745,0,1030.12
1746,1,245.07
1747,0,794.37
1748,0,801.82
1749,0,502.09
1750,2,354.95
1751,2,391.6
1752,0,538.62
1753,1,371.49
1754,0,796.78
1755,0,729.99
1756,0,597.26
1757,0,965.23
1758,0,540.1
1759,2,357.01
1760,1,497.89
1761,0,818.53
1762,2,219.07
1763,2,488.56
1764,0,536.0
1765,2,360.21
1766,0,756.46
1767,1,417.86
1768,2,315.36
1769,0,1128.82
1770,1,494.29
1771,0,956.39
1772,0,585.43
1773,1,429.84
1774,0,841.38
1775,0,606.37
1776,0,1116.47
1777,3,176.95
1778,0,592.01
1779,1,390.96
1780,2,381.84
1781,0,1038.58
1782,1,364.6
1783,0,1898.99
1784,0,1059.23
1785,0,792.41
1786,1,419.0
1787,0,957.78
1788,0,615.71
1789,0,937.84
1790,3,200.9
1791,1,493.36
1792,0,1004.4
1793,0,1100.31
1794,1,189.5
1795,0,801.91
1796,0,962.51
1797,1,265.34
1798,0,563.29
1799,0,1061.47
1800,0,683.56
1801,1,150.43
1802,2,397.42
1803,0,935.43
1804,1,413.37
1805,2,419.5
1806,0,883.64
1807,2,340.25
1808,0,861.97
1809,0,940.93
1810,1,443.36
1811,0,559.42
1812,1,80.35
1813,1,487.33
1814,0,811.21
1815,1,344.52
1816,0,1195.28
1817,1,434.06
1818,0,656.72
1819,1,410.56
1820,0,581.89
1821,0,1112.57
1822,1,437.81
1823,1,287.32
1824,0,1036.23
1825,1,158.3
1826,1,385.97
1827,1,128.11
1828,2,414.42
1829,0,624.79
1830,0,583.75
1831,0,508.13
1832,0,595.96
1833,1,389.13
1834,0,589.72
1835,0,932.05
1836,2,429.98
1837,0,839.7
1838,0,1362.22
1839,0,541.04
1840,1,181.26
1841,0,808.6
1842,1,142.74
1843,2,361.05
1844,1,421.37
1845,0,791.05
1846,1,323.69
1847,0,631.54
1848,0,802.78
1849,0,1101.83
1850,0,808.63
1851,1,433.56
1852,0,629.57
1853,0,521.88
1854,0,1028.36
1855,0,557.96
1856,0,690.72
1857,1,231.1
1858,1,370.43
1859,1,275.23
1860,0,778.49
1861,0,770.23
1862,0,607.93
1863,0,597.03
1864,0,952.85
1865,1,298.41
1866,0,1102.06
1867,1,254.32
1868,0,785.89
1869,0,800.73
1870,0,749.32
1871,1,321.88
1872,0,989.74
1873,1,445.69
1874,0,745.7
1875,0,687.1
1876,0,1208.16
1877,0,1105.13
1878,1,445.45
1879,0,903.25
1880,1,232.69
1881,0,690.72
1882,1,314.29
1883,0,876.24
1884,1,434.88
1885,0,822.74
1886,0,871.76
1887,1,184.61
1888,0,1172.11
1889,2,166.99
1890,0,765.86
1891,0,1010.1
1892,0,1151.65
1893,1,452.82
1894,0,765.52
1895,0,831.95
1896,0,797.81
1897,0,668.61
1898,0,870.98
1899,0,1185.99
1900,1,221.03
1901,1,335.51
1902,1,221.36
1903,0,527.75
1904,0,557.48
1905,0,1138.82
1906,0,518.61
1907,1,298.14
1908,1,426.8
1909,1,401.08
1910,0,748.15
1911,1,372.09
1912,0,1236.17
1913,1,420.92
1914,0,793.01
1915,1,268.78
1916,0,936.08
1917,0,616.05
1918,0,602.72
1919,2,254.81
1920,1,478.41
1921,0,874.77
1922,1,254.07
1923,0,1393.33
1924,0,625.53
1925,2,419.29
1926,1,83.72
1927,2,344.23
1928,0,678.92
1929,0,1080.95
1930,0,622.53
1931,0,860.81
1932,0,774.82
1933,1,431.91
1934,0,1528.02
1935,1,390.16
1936,1,257.47
1937,0,841.55
1938,1,200.63
1939,0,881.64
1940,1,188.16
1941,0,1169.49
1942,1,232.57
1943,0,594.42
1944,0,679.88
1945,1,492.5
1946,0,862.26
1947,2,332.67
1948,1,178.27
1949,0,593.48
1950,1,348.42
1951,0,938.78
1952,0,1248.12
1953,1,304.47
1954,0,505.69
1955,0,976.15
1956,0,621.96
1957,0,1132.47
1958,0,510.83
1959,0,605.2
1960,0,1469.93
1961,1,369.02
1962,1,253.69
1963,2,418.61
1964,0,643.09
1965,0,701.79
1966,1,478.39
1967,0,1621.83
1968,0,997.27
1969,2,316.71
1970,0,1208.16
1971,1,139.37
1972,0,954.78
1973,0,839.55
1974,1,267.51
1975,1,496.1
1976,0,1043.7
1977,1,493.92
1978,0,519.76
1979,1,359.04
1980,0,690.24
1981,0,966.1
1982,1,469.29
1983,1,402.71
1984,0,668.61
1985,1,373.57
1986,1,216.53
1987,0,1399.97
1988,1,453.97
1989,1,426.8
1990,0,518.78
1991,1,355.1
1992,0,1589.85
1993,1,387.16
1994,0,862.57
1995,0,1026.91
1996,0,577.11
1997,0,777.67
1998,0,1151.84
1999,0,688.99
2000,1,461.71
2001,0,729.89
2002,2,293.86
2003,1,445.53
2004,2,248.79
2005,1,435.56
2006,0,792.2
2007,0,547.84
2008,0,559.53
2009,0,897.33
2010,0,1014.41
2011,1,460.51
2012,0,1026.13
2013,0,1004.92
2014,1,408.86
2015,0,730.47
2016,0,980.78
2017,0,1844.96
2018,0,1003.45
2019,0,671.21
2020,0,785.69
2021,1,309.81
2022,0,1119.41
2023,0,1668.44
2024,0,504.9
2025,0,627.89
2026,0,624.12
2027,0,1299.36
2028,0,518.91
2029,0,770.19
2030,1,266.05
2031,1,252.66
2032,1,258.02
2033,1,360.29
2034,0,1004.92
2035,1,140.58
2036,0,708.86
2037,0,597.03
2038,0,822.83
2039,0,533.16
2040,0,1471.61
2041,1,137.13
2042,1,459.71
2043,0,1107.96
2044,0,828.16
2045,0,694.91
2046,0,635.52
2047,0,719.08
2048,2,319.96
2049,0,716.06
2050,0,635.9
2051,0,511.52
2052,1,164.77
2053,1,230.27
2054,0,754.64
2055,0,595.89
2056,0,1124.73
2057,2,423.59
2058,1,355.21
2059,1,378.04
2060,0,973.03
2061,0,1042.85
2062,0,533.6
2063,2,419.29
2064,0,1854.94
2065,1,445.11
2066,0,1026.51
2067,0,1540.91
2068,1,329.75
2069,0,2126.8
2070,1,319.92
2071,1,300.98
2072,1,476.59
2073,1,367.65
2074,0,524.47
2075,0,622.56
2076,1,243.3
2077,0,1381.4
2078,2,226.12
2079,0,839.08
2080,1,293.67
2081,1,158.88
2082,2,259.0
2083,1,325.33
2084,0,616.64
2085,0,903.84
2086,2,190.34
2087,0,504.73
2088,0,535.42
2089,1,480.42
2090,0,864.7
2091,0,783.94
2092,2,462.13
2093,0,937.76
2094,1,253.64
2095,0,928.75
2096,1,342.59
2097,1,321.49
2098,0,848.37
2099,0,1215.91
2100,0,648.67
2101,0,589.75
2102,0,801.65
2103,0,968.93
2104,0,695.23
2105,0,942.03
2106,1,85.72
2107,0,716.84
2108,0,787.09
2109,0,1088.39
2110,0,615.06
2111,0,1010.1
2112,1,240.38
2113,1,330.67
2114,2,438.07
2115,1,418.49
2116,1,230.1
2117,0,858.56
2118,1,442.74
2119,2,437.61
2120,0,670.11
2121,2,246.83
2122,1,477.83
2123,0,1044.1
2124,0,935.43
2125,1,445.41
2126,0,1517.25
2127,0,693.13
2128,0,1008.71
2129,1,394.62
2130,1,94.76
2131,0,1201.35
2132,0,1267.08
2133,1,279.81
2134,1,488.47
2135,0,625.49
2136,1,178.08
2137,0,574.72
2138,0,1580.79
2139,0,1280.73
2140,0,1093.57
2141,1,231.13
2142,1,279.13
2143,0,864.28
2144,0,1391.48
2145,0,520.32
2146,0,1351.96
2147,0,807.18
2148,0,809.47
2149,0,911.69
2150,0,1152.16
2151,2,322.02
2152,0,1155.32
2153,0,748.17
2154,1,379.9
2155,1,418.12
2156,0,949.72
2157,0,828.47
2158,1,394.98
2159,1,499.65
2160,1,185.02
2161,2,438.34
2162,1,366.31
2163,0,838.12
2164,0,1065.54
2165,0,547.65
2166,1,230.32
2167,1,497.35
2168,0,842.29
2169,0,598.15
2170,1,463.41
2171,0,683.91
2172,1,272.13
2173,0,687.1
2174,2,397.66
2175,0,947.62
2176,0,903.44
2177,0,673.74
2178,0,1122.43
2179,1,475.63
2180,0,686.36
2181,0,677.03
2182,0,861.91
2183,0,1313.12
2184,2,429.49
2185,0,584.53
2186,1,266.05
2187,2,227.08
2188,1,214.22
2189,0,606.53
2190,0,805.88
2191,0,1416.49
2192,0,630.64
2193,1,415.56
2194,0,629.57
2195,1,319.91
2196,0,1038.93
2197,0,1541.37
2198,0,930.57
2199,0,537.58
2200,2,431.55
2201,2,319.11
2202,2,246.83
2203,1,151.35
2204,0,1091.29
2205,1,213.75
2206,1,496.17
2207,1,499.53
2208,0,579.3
2209,0,695.14
2210,0,1203.65
2211,0,976.15
2212,0,700.08
2213,0,827.52
2214,0,732.27
2215,0,1198.11
2216,0,629.56
2217,3,282.21
2218,0,629.57
2219,0,731.22
2220,1,389.29
2221,0,1143.1
2222,1,303.04
2223,0,1548.44
2224,0,566.99
2225,0,662.11
2226,1,136.87
2227,0,666.7
2228,2,245.68
2229,1,499.54
2230,0,955.31
2231,0,644.93
2232,2,283.49
2233,0,1195.31
2234,3,413.48
2235,1,319.41
2236,0,1087.88
2237,0,1249.74
2238,0,739.2
2239,0,948.03
2240,0,576.66
2241,0,593.12
2242,0,1624.09
2243,1,463.71
2244,0,671.08
2245,0,1117.84
2246,0,823.64
2247,1,167.07
2248,1,295.9
2249,0,532.52
2250,1,236.16
2251,0,776.34
2252,1,173.86
2253,0,1004.07
2254,0,819.32
2255,0,851.21
2256,1,469.45
2257,0,848.41
2258,1,241.31
2259,0,811.45
2260,0,575.13
2261,0,666.7
2262,6,128.67
2263,1,228.2
2264,2,256.85
2265,0,865.79
2266,1,445.55
2267,1,416.18
2268,0,627.01
2269,0,603.17
2270,0,989.74
2271,1,131.41
2272,1,367.56
2273,1,406.19
2274,0,533.55
2275,0,513.92
2276,0,776.32
2277,0,1407.67
2278,1,71.34
2279,1,237.06
2280,0,1892.61
2281,0,765.52
2282,0,1121.08
2283,1,252.34
2284,0,657.93
2285,1,403.78
2286,0,951.54
2287,1,452.16
2288,3,256.51
2289,3,361.23
2290,1,418.46
2291,0,1086.95
2292,1,489.92
2293,0,1252.65
2294,0,935.31
2295,0,695.48
2296,2,248.68
2297,1,481.58
2298,1,316.01
2299,1,427.89
2300,1,209.92
2301,0,568.79
2302,0,787.69
2303,1,390.15
2304,0,622.9
2305,0,1033.89
2306,0,895.51
2307,0,1053.18
2308,0,897.72
2309,1,370.56
2310,0,650.1
2311,0,562.25
2312,1,394.83
2313,1,184.58
2314,1,423.67
2315,1,311.41
2316,0,650.7
2317,0,724.41
2318,0,919.48
2319,0,1103.78
2320,1,371.04
2321,0,1166.23
2322,1,383.95
2323,0,680.47
2324,1,298.41
2325,0,674.04
2326,0,700.03
2327,0,523.3
2328,0,1024.93
2329,0,700.85
2330,0,1250.51
2331,0,508.07
2332,0,994.21
2333,0,1256.9
2334,0,695.48
2335,1,207.94
2336,0,1990.5
2337,1,216.42
2338,1,243.67
2339,0,1077.89
2340,1,127.6
2341,1,337.53
2342,1,409.46
2343,0,969.69
2344,1,39.35
2345,1,485.9
2346,2,293.99
2347,0,506.75
2348,1,499.49
2349,1,473.2
2350,1,245.48
2351,1,293.06
2352,0,526.56
2353,0,1236.63
2354,0,631.79
2355,1,307.64
2356,1,198.01
2357,1,440.89
2358,0,622.96
2359,0,680.71
2360,0,1236.17
2361,1,360.27
2362,1,359.08
2363,1,310.64
2364,0,574.59
2365,1,340.87
2366,0,1134.33
2367,0,1011.66
2368,0,754.64
2369,1,475.25
2370,0,1010.8
2371,0,1360.62
2372,0,1125.93
2373,0,533.16
2374,1,227.7
2375,0,587.26
2376,3,353.18
2377,4,218.79
2378,0,541.04
2379,1,417.15
2380,0,756.3
2381,1,487.43
2382,2,166.99
2383,1,459.71
2384,1,235.91
2385,1,338.53
2386,0,1992.55
2387,0,1200.52
2388,1,178.44
2389,0,812.66
2390,0,873.6
2391,0,587.22
2392,2,168.7
2393,1,181.26
2394,0,716.53
2395,1,497.58
2396,2,245.68
2397,0,777.55
2398,0,545.89
2399,0,1053.55
2400,0,832.87
2401,0,1462.83
2402,1,104.17
2403,0,610.05
2404,1,418.46
2405,0,965.23
2406,0,695.14
2407,2,376.06
2408,0,683.58
2409,1,297.8
2410,1,293.04
2411,2,273.87
2412,0,817.77
2413,1,375.2
2414,0,584.53
2415,0,601.22
2416,0,856.35
2417,0,552.93
2418,1,440.89
2419,0,601.82
2420,1,324.5
2421,0,1338.25
2422,0,513.6
2423,1,427.79
2424,0,1083.21
2425,0,785.47
2426,1,198.84
2427,0,1017.23
2428,0,1588.97
2429,0,1106.03
2430,1,384.68
2431,1,157.69
2432,1,281.05
2433,1,367.09
2434,0,682.16
2435,0,886.02
2436,0,591.22
2437,0,664.73
2438,0,591.77
2439,1,499.78
2440,1,279.01
2441,0,741.04
2442,0,843.47
2443,1,451.25
2444,0,1453.72
2445,0,1394.17
2446,1,287.88
2447,2,444.55
2448,1,154.37
2449,0,1104.26
2450,0,787.23
2451,1,199.09
2452,0,1905.26
2453,0,548.2
2454,2,356.77
2455,0,613.79
2456,1,55.85
2457,0,512.12
2458,0,808.63
2459,0,1484.78
2460,0,841.1
2461,0,1151.65
2462,0,1356.94
2463,1,202.61
2464,0,963.82
2465,1,425.03
2466,0,1023.39
2467,1,468.51
2468,1,377.9
2469,0,1677.17
2470,1,481.73
2471,0,736.42
2472,0,711.9
2473,0,548.32
2474,1,389.38
2475,0,902.16
2476,0,583.52
2477,0,814.99
2478,0,1003.69
2479,1,360.78
2480,0,759.89
2481,0,1100.72
2482,1,414.95
2483,1,182.9
2484,0,998.78
2485,0,518.78
2486,1,432.02
2487,0,608.11
2488,0,890.79
2489,1,331.84
2490,1,451.92
2491,0,634.5
2492,1,305.18
2493,0,592.71
2494,1,250.82
2495,1,265.34
2496,0,694.06
2497,1,438.6
2498,1,407.69
2499,1,172.7
2500,1,398.31
2501,1,181.79
2502,0,622.4
2503,1,324.5
2504,0,523.3
2505,0,903.25
2506,0,1152.99
2507,2,259.0
2508,0,625.05
2509,1,290.23
2510,0,597.31
2511,0,1262.08
2512,1,267.39
2513,1,425.86
2514,1,391.56
2515,2,315.36
2516,0,554.32
2517,0,993.89
2518,0,572.3
2519,1,260.11
2520,1,338.77
2521,1,431.84
2522,0,969.45
2523,0,621.2
2524,3,314.83
2525,0,1459.83
2526,1,315.47
2527,0,742.52
2528,1,415.85
2529,0,1213.29
2530,0,1115.66
2531,1,456.09
2532,1,468.3
2533,0,1933.77
2534,0,801.83
2535,0,1075.03
2536,1,345.53
2537,0,845.34
2538,0,1119.49
2539,0,692.86
2540,0,952.07
2541,0,600.59
2542,0,1267.08
2543,1,276.67
2544,0,556.11
2545,1,496.99
2546,1,433.57
2547,2,320.51
2548,0,529.57
2549,0,636.28
2550,0,948.16
2551,0,976.49
2552,1,312.36
2553,1,420.81
2554,0,1321.41
2555,0,1207.82
2556,0,1536.01
2557,2,462.02
2558,0,583.19
2559,1,226.14
2560,0,528.33
2561,0,601.64
2562,2,297.01
2563,0,918.26
2564,0,658.26
2565,2,329.38
2566,0,531.75
2567,0,692.86
2568,1,388.95
2569,1,187.96
2570,2,256.2
2571,1,131.92
2572,0,1484.78
2573,0,1048.65
2574,0,1599.07
2575,1,298.12
2576,1,406.19
2577,1,459.71
2578,1,438.28
2579,0,711.05
2580,0,516.74
2581,0,1308.0
2582,0,675.55
2583,1,338.53
2584,0,956.18
2585,0,2138.93
2586,2,343.47
2587,1,211.61
2588,1,340.01
2589,1,168.92
2590,2,187.93
2591,0,861.84
2592,0,1387.13
2593,1,174.79
2594,0,1746.53
2595,1,397.14
2596,0,821.9
2597,0,696.38
2598,0,1376.72
2599,1,283.83
2600,0,658.15
2601,0,731.7
2602,3,278.62
2603,0,1170.14
2604,3,353.18
2605,1,418.83
2606,1,488.67
2607,1,487.84
2608,0,1324.87
2609,0,1072.11
2610,0,917.56
2611,0,564.27
2612,0,818.14
2613,1,375.18
2614,1,307.58
2615,1,373.57
2616,0,516.97
2617,0,597.03
2618,1,245.05
2619,0,574.75
2620,0,943.72
2621,0,1183.77
2622,0,788.37
2623,1,421.46
2624,0,988.21
2625,2,274.66
2626,1,39.35
2627,0,1168.84
2628,1,499.65
2629,0,744.01
2630,1,364.6
2631,1,496.1
2632,0,566.99
2633,0,1174.36
2634,0,1183.29
2635,0,864.14
2636,0,651.56
2637,0,532.52
2638,0,1351.96
2639,2,246.83
2640,0,678.14
2641,0,1124.86
2642,0,841.1
2643,0,1580.23
2644,0,627.89
2645,1,217.34
2646,2,297.01
2647,1,445.55
2648,0,1089.19
2649,0,726.83
2650,1,218.95
2651,0,870.78
2652,0,1267.31
2653,0,892.41
2654,0,580.61
2655,0,1362.22
2656,0,1055.65
2657,1,407.58
2658,1,450.38
2659,2,280.86
2660,1,341.85
2661,1,190.35
2662,0,1452.07
2663,0,811.42
2664,1,401.31
2665,0,792.5
2666,0,640.78
2667,0,698.12
2668,0,2151.44
2669,0,682.29
2670,1,297.28
2671,0,863.55
2672,0,511.32
2673,0,701.9
2674,1,340.5
2675,1,325.91
2676,0,935.42
2677,1,494.83
2678,0,1144.35
2679,0,1134.33
2680,0,1420.6
2681,2,394.41
2682,2,323.41
2683,0,517.22
2684,0,549.11
2685,0,1151.43
2686,1,422.33
2687,1,485.9
2688,0,695.49
2689,2,316.71
2690,0,1107.96
2691,3,194.3
2692,0,608.1
2693,1,396.51
2694,1,280.69
2695,0,1172.98
2696,0,995.13
2697,0,999.16
2698,1,462.24
2699,0,1089.82
2700,0,661.38
2701,1,371.04
2702,0,1340.13
2703,0,1356.94
2704,0,626.88
2705,1,408.38
2706,0,834.69
2707,1,420.02
2708,0,582.69
2709,0,771.14
2710,0,1119.49
2711,1,342.54
2712,1,359.08
2713,0,620.54
2714,2,292.99
2715,1,435.81
2716,0,511.43
2717,0,1157.56
2718,0,704.58
2719,0,902.42
2720,0,887.13
2721,0,783.94
2722,1,480.85
2723,1,250.98
2724,0,811.45
2725,1,295.47
2726,1,434.06
2727,0,798.44
2728,1,477.76
2729,0,1656.52
2730,1,340.44
2731,1,341.58
2732,1,481.19
2733,1,457.93
2734,1,345.53
2735,0,1360.62
2736,0,599.65
2737,0,1018.55
2738,0,721.6
2739,0,584.31
2740,1,445.04
2741,0,737.23
2742,1,398.18
2743,1,365.52
2744,0,1681.73
2745,2,432.77
2746,0,857.43
2747,1,422.73
2748,0,1361.9
2749,2,496.3
2750,0,804.75
2751,0,996.57
2752,1,266.05
2753,1,115.27
2754,0,791.32
2755,0,1038.27
2756,1,206.77
2757,0,706.21
2758,0,775.67
2759,0,919.35
2760,1,107.28
2761,1,425.03
2762,2,381.2
2763,1,421.31
2764,0,623.48
2765,0,1054.97
2766,0,736.42
2767,0,842.41
2768,0,538.11
2769,0,514.9
2770,0,1741.96
2771,0,526.56
2772,0,877.58
2773,2,314.89
2774,0,816.26
2775,0,879.82
2776,0,605.3
2777,1,325.33
2778,0,1002.65
2779,1,285.65
2780,0,1062.01
2781,1,440.06
2782,1,186.6
2783,0,1187.04
2784,1,235.34
2785,0,1100.08
2786,1,88.57
2787,2,411.44
2788,0,856.35
2789,0,887.4
2790,0,1088.39
2791,1,355.21
2792,0,905.08
2793,0,1149.26
2794,0,672.02
2795,1,295.63
2796,0,1035.1
2797,0,1520.67
2798,1,170.39
2799,0,923.66
2800,0,517.24
2801,0,826.08
2802,0,579.3
2803,1,227.63
2804,0,778.99
2805,1,373.57
2806,1,440.23
2807,1,475.26
2808,0,711.95
2809,0,664.56
2810,1,491.65
2811,0,999.16
2812,0,566.71
2813,3,210.86
2814,0,648.14
2815,0,1668.09
2816,0,525.89
2817,0,714.96
2818,0,591.85
2819,2,401.56
2820,0,606.53
2821,0,945.14
2822,0,1080.95
2823,0,745.07
2824,0,967.09
2825,0,1183.7
2826,0,863.7
2827,0,1097.07
2828,1,345.18
2829,4,280.25
2830,1,298.41
2831,1,122.9
2832,0,1562.46
2833,0,1252.66
2834,0,523.82
2835,0,877.13
2836,0,645.85
2837,0,915.21
2838,1,481.73
2839,1,187.96
2840,0,1461.53
2841,1,351.33
2842,0,1197.93
2843,0,625.49
2844,0,1503.91
2845,1,359.01
2846,1,474.98
2847,1,495.2
2848,0,539.97
2849,0,855.25
2850,1,276.67
2851,1,440.52
2852,0,1293.24
2853,0,606.53
2854,0,646.88
2855,0,806.22
2856,0,672.97
2857,0,1065.95
2858,0,542.77
2859,0,1019.81
2860,0,693.13
2861,0,1155.22
2862,0,710.96
2863,0,1336.71
2864,1,428.77
2865,0,737.26
2866,1,238.14
2867,0,719.94
2868,1,285.45
2869,1,344.58
2870,2,238.38
2871,0,554.69
2872,1,490.3
2873,2,116.09
2874,0,616.58
2875,0,726.83
2876,0,1088.95
2877,0,897.42
2878,0,851.21
2879,0,511.94
2880,2,356.77
2881,2,412.5
2882,0,806.87
2883,0,703.56
2884,0,516.74
2885,0,778.65
2886,0,535.97
2887,0,744.5
2888,0,936.6
2889,1,295.04
2890,0,1010.8
2891,2,471.34
2892,0,1128.22
2893,1,234.32
2894,0,1049.45
2895,1,358.14
2896,0,672.44
2897,1,205.63
2898,0,1151.65
2899,1,337.63
2900,1,255.12
2901,0,600.59
2902,1,429.95
2903,1,385.15
2904,0,595.14
2905,1,427.59
2906,0,646.88
2907,0,706.64
2908,0,1342.67
2909,0,684.76
2910,0,572.83
2911,0,500.25
2912,0,1288.88
2913,0,1115.53
2914,1,433.56
2915,0,2063.39
2916,0,729.22
2917,2,256.85
2918,0,1151.23
2919,0,650.57
2920,1,406.19
2921,3,353.18
2922,0,616.63
2923,1,482.03
2924,0,735.47
2925,0,676.78
2926,1,376.33
2927,0,1528.02
2928,1,477.57
2929,0,1127.43
2930,1,455.06
2931,0,1151.23
2932,1,186.72
2933,0,807.49
2934,0,1452.07
2935,0,983.56
2936,0,538.78
2937,0,907.23
2938,0,617.59
2939,0,773.8
2940,0,742.75
2941,1,290.8
2942,1,462.97
2943,2,269.16
2944,0,1297.57
2945,2,178.9
2946,0,606.03
2947,0,668.14
2948,0,828.84
2949,1,164.92
2950,1,193.3
2951,0,984.86
2952,0,905.94
2953,1,324.54
2954,1,338.67
2955,0,1868.75
2956,1,170.94
2957,1,451.92
2958,0,873.6
2959,1,495.0
2960,0,934.33
2961,0,653.8
2962,0,597.64
2963,0,1076.94
2964,0,600.07
2965,0,955.78
2966,0,715.9
2967,1,476.46
2968,0,580.61
2969,1,374.18
2970,1,254.32
2971,0,552.09
2972,0,812.66
2973,1,461.91
2974,1,281.05
2975,1,218.95
2976,0,698.12
2977,1,288.25
2978,0,588.78
2979,1,325.79
2980,0,755.28
2981,1,498.94
2982,0,1145.94
2983,0,564.56
2984,0,726.58
2985,0,921.78
2986,0,613.54
2987,0,1790.71
2988,0,1362.53
2989,0,1085.36
2990,0,509.67
2991,0,839.2
2992,0,1621.27
2993,1,348.74
2994,1,459.71
2995,0,745.7
2996,0,664.73
2997,1,411.54
2998,0,1183.24
2999,0,1409.84
3000,0,679.33
3001,0,1368.74
3002,0,1548.44
3003,0,1124.86
3004,0,1183.7
3005,2,77.69
3006,1,158.88
3007,1,265.48
3008,0,566.31
3009,0,1056.67
3010,0,844.65
3011,0,677.33
3012,1,422.99
3013,1,371.48
3014,0,529.95
3015,0,899.72
3016,1,409.22
3017,1,262.42
3018,1,245.48
3019,0,836.3
3020,0,1536.01
3021,0,672.97
3022,0,700.18
3023,1,452.74
3024,0,937.26
3025,2,181.26
3026,0,953.85
3027,2,454.7
3028,0,711.9
3029,0,1031.2
3030,0,514.43
3031,0,664.6
3032,1,259.1
3033,0,601.31
3034,1,459.47
3035,0,1051.34
3036,0,1059.23
3037,1,297.28
3038,1,448.31
3039,1,305.18
3040,1,398.3
3041,0,719.81
3042,1,253.64
3043,0,623.13
3044,1,184.57
3045,1,208.9
3046,0,876.85
3047,0,509.3
3048,0,651.01
3049,0,1410.17
3050,2,450.07
3051,1,186.83
3052,0,712.76
3053,0,700.08
3054,0,975.65
3055,0,970.96
3056,1,424.42
3057,1,438.61
3058,0,1244.88
3059,1,388.22
3060,0,627.91
3061,2,263.18
3062,1,189.99
3063,0,777.35
3064,0,884.86
3065,0,1825.83
3066,0,587.37
3067,0,1125.95
3068,0,556.76
3069,0,2103.75
3070,0,678.92
3071,1,213.27
3072,0,954.43
3073,0,768.86
3074,0,1185.99
3075,0,1157.81
3076,1,297.14
3077,0,560.47
3078,0,576.46
3079,0,547.84
3080,0,833.19
3081,1,498.28
3082,1,240.1
3083,1,349.36
3084,1,254.14
3085,0,745.9
3086,1,498.27
3087,0,613.0
3088,0,1004.71
3089,2,178.9
3090,2,386.54
3091,1,444.08
3092,1,405.48
3093,0,1166.23
3094,0,1215.31
3095,1,473.28
3096,0,635.52
3097,0,617.78
3098,0,1187.21
3099,1,490.64
3100,0,567.06
3101,0,504.79
3102,0,679.64
3103,0,919.73
3104,1,473.2
3105,1,267.47
3106,0,936.61
3107,0,543.73
3108,1,338.39
3109,0,778.49
3110,0,649.12
3111,0,840.22
3112,0,1536.01
3113,1,482.03
3114,0,1258.28
3115,2,474.6
3116,0,672.65
3117,1,425.44
3118,1,404.8
3119,0,1581.87
3120,1,497.0
3121,2,385.59
3122,0,615.25
3123,3,332.66
3124,1,301.42
3125,0,1073.35
3126,0,804.97
3127,0,1485.22
3128,0,991.16
3129,1,383.53
3130,1,377.97
3131,2,188.6
3132,0,550.71
3133,0,525.89
3134,0,539.3
3135,4,226.05
3136,0,576.54
3137,0,884.51
3138,4,261.25
3139,1,178.27
3140,0,762.8
3141,0,1459.83
3142,1,135.6
3143,0,690.05
3144,2,397.43
3145,0,721.01
3146,0,686.49
