index,rent_approval_date,town,block,flat_type,flat_model
549,15,2665.5555555555557,135,5,2709.678997846937
550,26,2446.109123434705,393,4,2612.0313047541176
551,8,2646.8089788732395,375,3,2369.9654622741764
552,18,2438.2272228320526,608,3,2369.9654622741764
553,27,2665.537634408602,75,3,2636.2110523221636
554,29,2665.5555555555557,678,4,2709.678997846937
555,11,2904.1139240506327,22,3,2636.2110523221636
556,0,2646.150885296382,214,3,2369.9654622741764
557,1,2904.1139240506327,15,3,2636.2110523221636
558,1,2493.746110765401,605,5,2636.2110523221636
559,17,2904.1139240506327,51,5,2636.2110523221636
560,11,2665.5555555555557,171,4,2612.0313047541176
561,6,2622.233325006245,207,4,2612.0313047541176
562,4,2640.890550645819,669,6,2878.7259615384614
563,6,2502.5743977326406,458,6,2709.678997846937
564,18,2503.2528856243443,241,4,2612.0313047541176
565,25,2638.489122639254,348,5,2636.2110523221636
566,1,2398.090586145648,202,3,2369.9654622741764
567,27,2398.090586145648,202,3,2369.9654622741764
568,21,2516.6805151641047,233,3,2636.2110523221636
569,1,2640.890550645819,531,4,2369.9654622741764
570,5,2466.2982514021774,786,5,2636.2110523221636
571,16,2484.2657342657344,36,3,2444.223985890653
572,0,2665.5555555555557,635,4,2709.678997846937
573,24,2904.1139240506327,127,4,2612.0313047541176
574,29,2840.4328578455484,32,3,2636.2110523221636
575,29,2840.4328578455484,28,5,2636.2110523221636
576,23,2904.1139240506327,13,4,2612.0313047541176
577,12,2622.233325006245,291,5,2636.2110523221636
578,16,2904.1139240506327,115,4,2612.0313047541176
579,16,2665.537634408602,85,3,2636.2110523221636
580,8,2516.6805151641047,108,3,2636.2110523221636
581,21,2585.947712418301,45,4,2636.2110523221636
582,23,2502.5743977326406,346,4,2612.0313047541176
583,0,2665.5555555555557,613,4,2612.0313047541176
584,1,2665.5555555555557,295,5,2709.678997846937
585,19,2622.233325006245,301,5,2636.2110523221636
586,3,2927.6785714285716,12,5,2636.2110523221636
587,8,2595.1461988304095,278,5,2636.2110523221636
588,14,2646.8089788732395,364,3,2369.9654622741764
589,22,2438.2272228320526,100,3,2369.9654622741764
590,29,2665.537634408602,5,3,2612.0313047541176
591,1,2438.2272228320526,116,3,2369.9654622741764
592,22,2638.489122639254,419,3,2464.689063616869
593,26,2840.4328578455484,80,5,2612.0313047541176
594,16,2867.0494084899096,229,4,2612.0313047541176
595,1,2638.489122639254,440,4,2612.0313047541176
596,30,2638.489122639254,256,4,2612.0313047541176
597,17,2646.150885296382,235,4,2612.0313047541176
598,25,2638.489122639254,703,4,2612.0313047541176
599,16,2867.0494084899096,445,4,2612.0313047541176
600,11,2438.2272228320526,33,3,2369.9654622741764
601,10,2398.090586145648,794,5,2636.2110523221636
602,29,2638.489122639254,869,3,2612.0313047541176
603,18,2585.947712418301,32,3,2636.2110523221636
604,4,2446.109123434705,213,4,2369.9654622741764
605,1,2398.090586145648,773,4,2464.689063616869
606,11,2622.233325006245,320,5,2636.2110523221636
607,26,2665.5555555555557,222,3,2612.0313047541176
608,13,2502.5743977326406,488,4,2612.0313047541176
609,6,2595.1461988304095,319,4,2612.0313047541176
610,30,2622.233325006245,309,5,2709.678997846937
611,5,2638.489122639254,938,6,2978.033472803347
612,13,2638.489122639254,711,5,2636.2110523221636
613,25,2503.2528856243443,529,4,2612.0313047541176
614,17,2638.489122639254,879,3,2612.0313047541176
615,27,2493.746110765401,625,5,2709.678997846937
616,4,2502.5743977326406,212,5,2636.2110523221636
617,12,2646.8089788732395,115,6,2978.033472803347
618,16,2638.489122639254,497,6,2709.678997846937
619,30,2686.857476635514,216,4,2612.0313047541176
620,26,2416.7000572409847,172,2,2636.2110523221636
621,5,2398.090586145648,764,4,2612.0313047541176
622,11,2493.746110765401,602,4,2439.140271493213
623,24,2484.2657342657344,121,4,2369.9654622741764
624,29,3153.6585365853657,1,4,4138.425925925926
625,23,2904.1139240506327,19,4,2612.0313047541176
626,6,2840.4328578455484,161,3,2636.2110523221636
627,15,2665.5555555555557,195,4,2709.678997846937
628,0,2646.150885296382,207,3,2464.689063616869
629,11,2503.2528856243443,476,5,2709.678997846937
630,27,2640.890550645819,953,5,2636.2110523221636
631,4,2416.7000572409847,588,5,3150.4043126684637
632,12,2466.2982514021774,603,4,2612.0313047541176
633,21,2416.7000572409847,419,3,2369.9654622741764
634,0,2640.890550645819,520,3,2612.0313047541176
635,16,2646.150885296382,327,4,2464.689063616869
636,11,2640.890550645819,324,4,2612.0313047541176
637,29,2493.746110765401,251,3,2612.0313047541176
638,1,2416.7000572409847,649,3,2369.9654622741764
639,17,2622.233325006245,323,5,2636.2110523221636
640,1,2904.1139240506327,107,3,2444.223985890653
641,18,2640.890550645819,339,3,2612.0313047541176
642,5,2446.109123434705,333,3,2464.689063616869
643,13,2398.090586145648,107,6,3343.877551020408
644,25,2622.233325006245,317,5,2709.678997846937
645,19,2516.6805151641047,146,4,2464.689063616869
646,9,2646.8089788732395,365,4,2369.9654622741764
647,11,2516.6805151641047,79,4,2612.0313047541176
648,7,2640.890550645819,987,5,2709.678997846937
649,17,2466.2982514021774,786,4,2612.0313047541176
650,16,2638.489122639254,211,3,2369.9654622741764
651,30,2638.489122639254,842,5,2636.2110523221636
652,11,2640.890550645819,840,5,2636.2110523221636
653,27,2438.2272228320526,141,5,2636.2110523221636
654,1,2540.491009681881,341,4,2709.678997846937
655,0,2665.537634408602,85,3,2636.2110523221636
656,8,2416.7000572409847,610,3,2369.9654622741764
657,9,2416.7000572409847,539,5,2636.2110523221636
658,1,2540.491009681881,486,4,2612.0313047541176
659,3,2640.890550645819,621,4,2439.140271493213
660,21,2638.489122639254,154,5,2636.2110523221636
661,0,2638.489122639254,395,4,2612.0313047541176
662,19,2595.1461988304095,115,4,2369.9654622741764
663,18,2640.890550645819,658,5,2636.2110523221636
664,0,2904.1139240506327,13,3,2636.2110523221636
665,22,2502.5743977326406,609,5,2636.2110523221636
666,1,2646.8089788732395,309,3,2369.9654622741764
667,4,2416.7000572409847,129,3,2369.9654622741764
668,11,2840.4328578455484,53,3,2612.0313047541176
669,30,2595.1461988304095,278,5,2636.2110523221636
670,6,2484.2657342657344,31,4,2369.9654622741764
671,5,2416.7000572409847,233,4,2369.9654622741764
672,11,2665.537634408602,75,3,2636.2110523221636
673,13,2646.8089788732395,302,4,2369.9654622741764
674,1,2646.150885296382,255,5,2636.2110523221636
675,12,2585.947712418301,65,3,2636.2110523221636
676,1,2438.2272228320526,705,4,2369.9654622741764
677,25,2438.2272228320526,108,3,2369.9654622741764
678,26,2585.947712418301,35,3,2636.2110523221636
679,30,2484.2657342657344,109,3,2636.2110523221636
680,17,2516.6805151641047,206,3,2636.2110523221636
681,4,2484.2657342657344,128,3,2612.0313047541176
682,18,2686.857476635514,772,4,2612.0313047541176
683,6,2646.8089788732395,433,3,2369.9654622741764
684,27,2665.5555555555557,128,5,2636.2110523221636
685,22,2484.2657342657344,413,4,2612.0313047541176
686,7,2686.857476635514,635,5,2636.2110523221636
687,10,2595.1461988304095,301,3,2369.9654622741764
688,3,2398.090586145648,825,3,2612.0313047541176
689,0,2416.7000572409847,502,3,2369.9654622741764
690,4,2416.7000572409847,601,3,2369.9654622741764
691,11,2840.4328578455484,169,3,2636.2110523221636
692,23,2503.2528856243443,470,3,2612.0313047541176
693,0,2438.2272228320526,117,3,2369.9654622741764
694,1,2665.5555555555557,641,5,2709.678997846937
695,20,2540.491009681881,328,4,2612.0313047541176
696,26,2466.2982514021774,534,4,2709.678997846937
697,13,2438.2272228320526,529,3,2369.9654622741764
698,9,2438.2272228320526,525,3,2369.9654622741764
699,13,2595.1461988304095,103,5,2636.2110523221636
700,25,2484.2657342657344,12,3,2369.9654622741764
701,23,2665.5555555555557,111,6,2709.678997846937
702,14,2646.150885296382,203,3,2464.689063616869
703,26,2665.5555555555557,638,5,2709.678997846937
704,16,2446.109123434705,130,3,2612.0313047541176
705,16,2398.090586145648,804,5,2636.2110523221636
706,10,2622.233325006245,302,3,2612.0313047541176
707,11,2640.890550645819,154,6,2978.033472803347
708,26,2665.5555555555557,662,5,2709.678997846937
709,19,2904.1139240506327,9,5,2636.2110523221636
710,10,2622.233325006245,319,5,2636.2110523221636
711,24,2840.4328578455484,181,4,2612.0313047541176
712,29,2502.5743977326406,551,4,2612.0313047541176
713,25,2640.890550645819,120,3,2636.2110523221636
714,8,2622.233325006245,286,4,2709.678997846937
715,22,2585.947712418301,20,3,2636.2110523221636
716,26,2638.489122639254,250,4,2612.0313047541176
717,15,2516.6805151641047,100,3,2636.2110523221636
718,23,2466.2982514021774,571,3,2612.0313047541176
719,29,2640.890550645819,511,3,2612.0313047541176
720,29,2438.2272228320526,14,5,2636.2110523221636
721,3,3153.6585365853657,10,3,2636.2110523221636
722,25,2585.947712418301,58,3,2636.2110523221636
723,10,2622.233325006245,185,5,2636.2110523221636
724,28,2665.537634408602,83,4,2636.2110523221636
725,1,2416.7000572409847,649,3,2369.9654622741764
726,17,2638.489122639254,332,6,2878.7259615384614
727,11,2516.6805151641047,107,3,2636.2110523221636
728,12,2446.109123434705,104,4,2612.0313047541176
729,19,2646.8089788732395,362,3,2369.9654622741764
730,16,2416.7000572409847,609,5,2612.0313047541176
731,27,2867.0494084899096,278,4,2612.0313047541176
732,27,2446.109123434705,318,4,2369.9654622741764
733,15,2466.2982514021774,162,4,2369.9654622741764
734,29,2503.2528856243443,929,4,2612.0313047541176
735,22,2438.2272228320526,127,3,2369.9654622741764
736,4,2503.2528856243443,406,4,2369.9654622741764
737,25,2638.489122639254,705,5,2636.2110523221636
738,14,2516.6805151641047,171,5,2636.2110523221636
739,12,2638.489122639254,410,3,2636.2110523221636
740,19,2493.746110765401,230,4,2612.0313047541176
741,3,2446.109123434705,259,3,2369.9654622741764
742,7,2503.2528856243443,116,3,2369.9654622741764
743,7,2438.2272228320526,219,4,2612.0313047541176
744,23,2493.746110765401,488,2,2612.0313047541176
745,12,2438.2272228320526,82,4,2369.9654622741764
746,1,2840.4328578455484,164,3,2636.2110523221636
747,8,2502.5743977326406,460,4,2709.678997846937
748,4,2502.5743977326406,124,4,2612.0313047541176
749,1,2665.537634408602,98,3,2636.2110523221636
750,12,2466.2982514021774,23,3,2369.9654622741764
751,18,2416.7000572409847,630,3,2369.9654622741764
752,23,2595.1461988304095,273,4,2612.0313047541176
753,6,2416.7000572409847,462,3,2369.9654622741764
754,6,2622.233325006245,202,5,2636.2110523221636
755,23,2840.4328578455484,3,4,2612.0313047541176
756,19,2438.2272228320526,664,6,2878.7259615384614
757,7,2640.890550645819,208,3,2636.2110523221636
758,4,2665.5555555555557,643,5,2709.678997846937
759,5,2398.090586145648,644,4,2464.689063616869
760,8,2665.5555555555557,170,4,2612.0313047541176
761,16,2840.4328578455484,52,5,2636.2110523221636
762,30,2904.1139240506327,126,5,2612.0313047541176
763,18,2646.150885296382,225,3,2369.9654622741764
764,0,2622.233325006245,227,4,2612.0313047541176
765,20,2446.109123434705,206,3,2612.0313047541176
766,16,2446.109123434705,172,5,2612.0313047541176
767,9,2502.5743977326406,765,4,2612.0313047541176
768,14,2640.890550645819,649,5,2636.2110523221636
769,15,2640.890550645819,848,4,2612.0313047541176
770,21,2493.746110765401,474,6,2709.678997846937
771,20,2665.537634408602,24,3,2636.2110523221636
772,5,2640.890550645819,186,3,2636.2110523221636
773,8,2638.489122639254,275,3,2612.0313047541176
774,9,2503.2528856243443,232,4,2612.0313047541176
775,29,2595.1461988304095,405,5,2444.223985890653
776,28,2438.2272228320526,412,3,2369.9654622741764
777,1,2622.233325006245,299,5,2709.678997846937
778,26,2867.0494084899096,109,4,2464.689063616869
779,3,2665.537634408602,111,4,2464.689063616869
780,14,2686.857476635514,457,6,2878.7259615384614
781,4,2646.8089788732395,462,4,2612.0313047541176
782,25,2416.7000572409847,422,3,2369.9654622741764
783,22,2493.746110765401,613,5,2636.2110523221636
784,15,2466.2982514021774,370,5,2636.2110523221636
785,21,2416.7000572409847,575,3,2369.9654622741764
786,12,2438.2272228320526,721,6,2978.033472803347
787,0,2540.491009681881,468,5,2709.678997846937
788,17,2686.857476635514,528,5,2636.2110523221636
789,1,2493.746110765401,177,4,2612.0313047541176
790,25,2904.1139240506327,107,3,2369.9654622741764
791,17,2438.2272228320526,402,3,2369.9654622741764
792,1,2503.2528856243443,249,5,2636.2110523221636
793,5,2686.857476635514,530,4,3150.4043126684637
794,24,2665.537634408602,106,4,2612.0313047541176
795,14,2867.0494084899096,189,3,2464.689063616869
796,19,2516.6805151641047,115,3,2369.9654622741764
797,5,2502.5743977326406,686,5,2636.2110523221636
798,12,2640.890550645819,345,5,2636.2110523221636
799,24,2665.5555555555557,684,5,2709.678997846937
800,6,2665.5555555555557,642,5,2709.678997846937
801,0,2638.489122639254,157,3,2369.9654622741764
802,20,2398.090586145648,655,4,2612.0313047541176
803,12,2622.233325006245,324,5,2636.2110523221636
804,24,2646.8089788732395,440,3,2612.0313047541176
805,30,2466.2982514021774,821,3,2369.9654622741764
806,16,2438.2272228320526,550,3,2369.9654622741764
807,3,3153.6585365853657,671,4,2612.0313047541176
808,13,2446.109123434705,537,3,2612.0313047541176
809,28,2438.2272228320526,59,3,2612.0313047541176
810,25,2466.2982514021774,687,5,2709.678997846937
811,9,2638.489122639254,728,4,2612.0313047541176
812,6,2840.4328578455484,11,3,2636.2110523221636
813,20,2416.7000572409847,314,2,2636.2110523221636
814,26,2640.890550645819,922,5,2636.2110523221636
815,27,2516.6805151641047,10,4,2612.0313047541176
816,25,2438.2272228320526,504,3,2636.2110523221636
817,22,2516.6805151641047,232,3,2636.2110523221636
818,20,2904.1139240506327,126,4,2612.0313047541176
819,1,2438.2272228320526,803,5,2636.2110523221636
820,10,2622.233325006245,259,5,2636.2110523221636
821,27,2665.5555555555557,638,5,2709.678997846937
822,12,2622.233325006245,178,4,2612.0313047541176
823,14,2503.2528856243443,169,4,2612.0313047541176
824,21,2622.233325006245,250,6,2878.7259615384614
825,23,2867.0494084899096,289,4,2709.678997846937
826,21,2622.233325006245,314,5,2709.678997846937
827,29,2503.2528856243443,327,4,2369.9654622741764
828,24,2646.150885296382,116,5,2636.2110523221636
829,26,2540.491009681881,302,4,2439.140271493213
830,9,2398.090586145648,126,3,2369.9654622741764
831,1,2516.6805151641047,249,4,2612.0313047541176
832,22,2867.0494084899096,407,3,2464.689063616869
833,1,2466.2982514021774,668,4,2612.0313047541176
834,4,2516.6805151641047,173,3,2636.2110523221636
835,24,2622.233325006245,312,6,2709.678997846937
836,5,2503.2528856243443,416,5,2636.2110523221636
837,24,2503.2528856243443,572,4,2612.0313047541176
838,24,2665.537634408602,14,4,2612.0313047541176
839,7,2638.489122639254,230,5,2636.2110523221636
840,19,2840.4328578455484,43,3,2636.2110523221636
841,7,2585.947712418301,57,3,2636.2110523221636
842,29,2502.5743977326406,543,4,2612.0313047541176
843,27,2438.2272228320526,516,5,2636.2110523221636
844,20,2665.5555555555557,308,4,2709.678997846937
845,27,2540.491009681881,120,5,2636.2110523221636
846,21,2665.537634408602,462,3,2636.2110523221636
847,27,2466.2982514021774,785,5,2636.2110523221636
848,23,2595.1461988304095,52,4,2464.689063616869
849,27,2466.2982514021774,317,4,2612.0313047541176
850,4,2516.6805151641047,193,4,2636.2110523221636
851,12,2540.491009681881,485,4,2439.140271493213
852,21,2840.4328578455484,130,4,2612.0313047541176
853,30,2686.857476635514,570,4,2612.0313047541176
854,13,2493.746110765401,616,4,2439.140271493213
855,3,2646.8089788732395,410,4,2369.9654622741764
856,7,2686.857476635514,484,4,2612.0313047541176
857,25,2540.491009681881,352,5,2636.2110523221636
858,23,2438.2272228320526,71,3,2369.9654622741764
859,1,2516.6805151641047,231,3,2636.2110523221636
860,24,2638.489122639254,495,6,2878.7259615384614
861,27,2595.1461988304095,330,3,2612.0313047541176
862,28,2484.2657342657344,34,3,2369.9654622741764
863,13,2398.090586145648,734,3,2369.9654622741764
864,7,2438.2272228320526,622,4,2369.9654622741764
865,21,2840.4328578455484,153,3,2636.2110523221636
866,5,2446.109123434705,318,3,2369.9654622741764
867,14,2446.109123434705,542,6,2978.033472803347
868,22,2638.489122639254,272,4,2612.0313047541176
869,3,2640.890550645819,516,3,2612.0313047541176
870,1,2438.2272228320526,139,3,2464.689063616869
871,4,2638.489122639254,148,6,2978.033472803347
872,16,2398.090586145648,139,3,2369.9654622741764
873,12,2446.109123434705,383,4,2612.0313047541176
874,4,2622.233325006245,203,4,2612.0313047541176
875,20,2665.537634408602,104,4,2369.9654622741764
876,28,2640.890550645819,204,5,2444.223985890653
877,25,2867.0494084899096,146,4,2464.689063616869
878,14,2646.150885296382,226,4,2369.9654622741764
879,7,2646.150885296382,527,6,2878.7259615384614
880,18,2622.233325006245,445,4,2612.0313047541176
881,27,2640.890550645819,186,3,2636.2110523221636
882,29,2638.489122639254,211,3,2369.9654622741764
883,30,2493.746110765401,274,4,2464.689063616869
884,9,2446.109123434705,312,4,2369.9654622741764
885,1,2904.1139240506327,38,4,2612.0313047541176
886,19,2640.890550645819,717,4,2612.0313047541176
887,28,2398.090586145648,437,4,2464.689063616869
888,24,2646.150885296382,403,4,2612.0313047541176
889,17,2502.5743977326406,405,4,2612.0313047541176
890,26,2638.489122639254,245,4,2612.0313047541176
891,7,2502.5743977326406,760,4,2612.0313047541176
892,0,2398.090586145648,115,5,2636.2110523221636
893,10,2646.150885296382,308,4,2369.9654622741764
894,27,2416.7000572409847,124,3,2369.9654622741764
895,23,2493.746110765401,474,5,2709.678997846937
896,11,2466.2982514021774,673,5,2636.2110523221636
897,30,2665.537634408602,68,3,2636.2110523221636
898,7,2502.5743977326406,627,4,2612.0313047541176
899,1,2665.5555555555557,104,5,2636.2110523221636
900,5,2398.090586145648,118,4,2612.0313047541176
901,25,2585.947712418301,60,4,2636.2110523221636
902,23,2438.2272228320526,412,3,2369.9654622741764
903,29,2446.109123434705,116,4,2612.0313047541176
