rent_approval_date,town,block,flat_type,flat_model,floor_area_sqm,lease_commence_date,latitude,longitude,subzone,region,monthly_rent
29,2665.555555555556,314,4,11,93.0,51,1.407898,103.897371,98,3,4050
30,2638.489122639254,202,3,7,75.0,17,1.352905,103.952539,117,1,3250
1,2622.233325006245,262,5,5,110.0,35,1.39424,103.894972,105,3,2250
1,2595.146198830409,223,4,10,99.0,18,1.341072,103.73609,149,4,2300
18,2503.2528856243443,221,6,6,146.0,26,1.356605,103.883651,77,3,3050
1,2686.857476635514,246,6,3,150.0,27,1.371109,103.962454,91,1,2400
12,2540.491009681881,351,5,5,113.0,35,1.450861,103.819973,102,2,2600
26,2503.2528856243443,698,6,3,141.0,33,1.375637,103.888739,58,3,2600
27,2438.2272228320526,44,4,5,84.0,11,1.321116,103.941676,10,1,1800
4,2640.890550645819,716,4,7,104.0,25,1.344098,103.696724,151,4,2000
21,2398.090586145648,813,3,7,67.0,52,1.417389,103.832369,71,2,2050
11,2904.1139240506327,48,4,7,103.0,20,1.287277,103.810964,1,0,3050
30,2595.146198830409,218,4,10,91.0,18,1.340332,103.737928,149,4,3350
30,2466.2982514021774,896,5,5,118.0,31,1.436762,103.79334,85,2,3550
27,2638.489122639254,280,4,7,104.0,18,1.347535,103.951703,117,1,3150
20,2502.5743977326406,516,4,7,104.0,29,1.390951,103.743525,30,4,2850
23,2503.2528856243443,320,4,10,104.0,17,1.36627,103.898029,67,3,2600
21,2503.2528856243443,340,4,10,93.0,19,1.370141,103.89785,67,3,2950
3,2540.491009681881,471,6,3,130.0,34,1.451943,103.815879,104,2,2200
28,2438.2272228320526,534,2,5,45.0,20,1.333043,103.924774,8,1,2100
29,2686.857476635514,118,5,5,123.0,23,1.367149,103.954805,91,1,2500
4,2503.2528856243443,339,5,5,121.0,19,1.370025,103.898572,67,3,2600
30,2484.2657342657344,35,3,15,72.0,5,1.329159,103.88601,79,0,1800
24,2638.489122639254,367,4,7,100.0,31,1.357702,103.959954,117,1,3150
23,2638.489122639254,364,5,5,119.0,31,1.357203,103.960139,117,1,3650
7,2665.537634408602,12,5,15,114.0,9,1.30431,103.862781,39,0,3150
20,2595.146198830409,288,4,7,100.0,34,1.338936,103.742881,130,4,2750
18,2595.146198830409,278,5,5,120.0,32,1.340902,103.746437,130,4,4200
19,2904.1139240506327,2,5,5,115.0,35,1.286858,103.832846,126,0,4100
10,2484.2657342657344,44,3,15,52.0,5,1.326655,103.886119,79,0,1600
18,2438.2272228320526,127,3,10,67.0,12,1.327974,103.937944,8,1,2000
25,2622.233325006245,443,4,7,95.0,46,1.391181,103.874322,45,3,4200
12,2665.555555555556,202,5,5,110.0,38,1.399235,103.904278,83,3,2100
23,2466.2982514021774,586,5,5,111.0,35,1.428614,103.794718,141,2,3800
24,2438.2272228320526,74,3,5,59.0,12,1.327512,103.94222,8,1,1700
26,2640.890550645819,156,4,7,106.0,30,1.32789,103.721789,116,4,2100
21,2466.2982514021774,132,3,10,82.0,29,1.438282,103.778026,142,2,2100
5,2416.7000572409847,332,3,10,82.0,15,1.36167,103.851955,131,3,2050
10,2646.8089788732395,442,4,10,101.0,14,1.314123,103.764519,33,4,3050
1,2622.233325006245,203,5,5,110.0,34,1.386469,103.895408,105,3,2600
20,2622.233325006245,183,5,5,110.0,37,1.391306,103.90833,100,3,3550
10,2416.7000572409847,619,4,7,107.0,30,1.378588,103.83864,144,3,2200
22,2503.2528856243443,233,5,8,139.0,18,1.357829,103.888001,77,3,4600
24,2867.0494084899096,25,4,5,88.0,8,1.35534,103.837459,135,0,2600
3,2502.5743977326406,212,4,7,104.0,23,1.38247,103.747346,29,4,1950
11,2622.233325006245,180,2,7,47.0,49,1.389358,103.910398,100,3,1800
29,2398.090586145648,245,4,14,84.0,19,1.434542,103.842114,88,2,3550
1,2640.890550645819,481,3,10,82.0,19,1.346846,103.72523,54,4,2000
29,2446.109123434705,366,6,6,146.0,20,1.360365,103.748917,55,4,3000
12,2646.8089788732395,414,5,5,125.0,12,1.311581,103.771625,36,4,2700
23,3153.6585365853657,232,4,5,82.0,14,1.296853,103.853348,19,0,4100
17,2516.6805151641047,120,4,10,93.0,18,1.335454,103.863388,96,0,2750
15,2904.1139240506327,66,5,15,118.0,12,1.274133,103.809633,123,0,3050
18,2904.1139240506327,63,3,10,73.0,10,1.274831,103.810941,123,0,3050
12,2502.5743977326406,816,4,7,92.0,51,1.376041,103.74846,68,4,2600
24,2503.2528856243443,984,5,5,110.0,38,1.382095,103.880613,132,3,3450
13,2503.2528856243443,569,4,7,100.0,31,1.377446,103.888178,132,3,2600
5,2493.746110765401,545,5,5,120.0,33,1.381596,103.763496,101,4,2600
17,2638.489122639254,154,5,5,123.0,22,1.344807,103.956997,111,1,2850
6,2438.2272228320526,403,4,10,92.0,14,1.3298,103.933844,8,1,2950
3,2502.5743977326406,408,4,7,110.0,27,1.379914,103.740467,95,4,2100
3,2622.233325006245,259,4,9,85.0,35,1.393871,103.897506,105,3,1900
5,2904.1139240506327,11,4,7,90.0,36,1.274426,103.839672,42,0,2800
22,2622.233325006245,295,5,5,110.0,36,1.397981,103.900072,105,3,3150
1,2516.6805151641047,142,4,7,106.0,18,1.33312,103.866911,96,0,2200
15,2840.4328578455484,21,3,5,65.0,11,1.310103,103.788546,49,0,2050
17,2622.233325006245,404,5,11,112.0,38,1.388348,103.873815,45,3,1900
15,2438.2272228320526,214,3,10,68.0,14,1.325876,103.932493,8,1,2350
19,2665.555555555556,163,4,11,95.0,38,1.395501,103.91406,97,3,2350
8,2446.109123434705,228,3,10,67.0,19,1.348659,103.753795,20,4,2500
14,2840.4328578455484,51,5,5,110.0,40,1.293359,103.8088,80,0,3050
25,2540.491009681881,354,6,3,126.0,36,1.450784,103.818645,102,2,3900
11,2466.2982514021774,801,5,5,121.0,23,1.441682,103.785985,85,2,2750
12,2646.8089788732395,729,3,10,68.0,17,1.304927,103.763519,35,4,1700
22,2622.233325006245,207,4,7,92.0,39,1.384642,103.897952,105,3,3050
17,2622.233325006245,405,4,11,93.0,38,1.389195,103.873437,45,3,2950
4,2398.090586145648,645,4,10,91.0,26,1.421902,103.838606,147,2,1450
9,2665.555555555556,613,4,7,93.0,46,1.404421,103.907861,137,3,1950
29,2638.489122639254,264,3,7,74.0,18,1.352805,103.951146,117,1,3150
18,2416.7000572409847,466,3,10,67.0,18,1.36582,103.857062,31,3,1900
6,3153.6585365853657,263,3,5,60.0,12,1.298609,103.852267,136,0,2500
0,2622.233325006245,312,6,11,127.0,36,1.391734,103.885156,4,3,1900
17,2840.4328578455484,169,3,5,60.0,4,1.290435,103.803106,84,0,2400
12,2640.890550645819,852,5,5,125.0,30,1.347446,103.692828,151,4,2750
21,2904.1139240506327,36,3,15,59.0,5,1.28836,103.827057,24,0,2400
30,2398.090586145648,724,6,6,146.0,20,1.426475,103.829916,148,2,3800
15,2665.555555555556,638,5,11,110.0,39,1.399824,103.915139,137,3,2400
29,2646.8089788732395,326,3,10,67.0,12,1.31442,103.766613,34,4,3800
30,2638.489122639254,491,5,5,123.0,27,1.36297,103.954392,117,1,4600
17,2416.7000572409847,126,3,10,82.0,12,1.37165,103.843644,69,3,2500
9,2665.537634408602,10,4,7,93.0,51,1.314991,103.860505,12,0,2950
17,2503.2528856243443,328,3,10,67.0,17,1.368748,103.896535,67,3,1350
24,2438.2272228320526,27,3,5,65.0,16,1.324078,103.934701,10,1,1950
28,2438.2272228320526,81,4,10,91.0,12,1.328916,103.940529,8,1,2600
12,2622.233325006245,157,5,11,112.0,37,1.387855,103.908393,100,3,2400
14,2638.489122639254,267,3,7,75.0,17,1.351346,103.949091,117,1,2850
1,2484.2657342657344,333,6,6,152.0,20,1.326697,103.902983,66,0,2400
5,2665.555555555556,195,4,11,90.0,41,1.401368,103.907096,97,3,2000
19,2516.6805151641047,79,4,7,91.0,43,1.334641,103.849166,128,0,4200
27,2446.109123434705,639,5,5,121.0,23,1.349256,103.752037,20,4,2750
1,3153.6585365853657,10,2,5,53.0,5,1.286974,103.839076,93,0,2200
3,2516.6805151641047,25,3,5,67.0,5,1.333566,103.856982,72,0,2050
18,2516.6805151641047,142,4,7,85.0,35,1.335838,103.845163,128,0,3150
5,2686.857476635514,551,5,5,123.0,26,1.36737,103.953118,90,1,2200
9,2398.090586145648,296,4,7,90.0,34,1.435392,103.835501,88,2,2300
5,2640.890550645819,662,4,7,91.0,35,1.336886,103.70274,61,4,2400
6,2502.5743977326406,540,5,5,119.0,28,1.392874,103.743812,30,4,2100
14,2646.8089788732395,358,4,10,92.0,12,1.313586,103.769084,34,4,2500
13,2595.146198830409,218,4,10,91.0,18,1.340332,103.737928,149,4,3250
9,2640.890550645819,516,3,7,74.0,18,1.345504,103.720558,54,4,1900
4,2904.1139240506327,138,3,5,59.0,17,1.278424,103.826238,65,0,2000
28,3153.6585365853657,232,4,5,82.0,14,1.296853,103.853348,19,0,2850
0,2446.109123434705,160,3,7,73.0,18,1.348885,103.742036,23,4,1700
1,2622.233325006245,306,5,5,110.0,36,1.389888,103.888114,4,3,2400
22,2867.0494084899096,407,3,14,64.0,20,1.363453,103.834215,135,0,3350
26,2503.2528856243443,926,5,5,120.0,32,1.376071,103.880924,132,3,2000
0,2904.1139240506327,38,3,15,59.0,5,1.288554,103.82729,24,0,2400
21,2502.5743977326406,286,4,7,104.0,27,1.379611,103.741538,68,4,2500
0,2585.947712418301,33,3,5,65.0,9,1.302649,103.912185,81,0,1250
20,2686.857476635514,120,6,6,145.0,22,1.367314,103.954363,91,1,3450
25,2638.489122639254,231,5,5,122.0,23,1.34361,103.956903,111,1,3700
29,2438.2272228320526,23,3,10,73.0,11,1.323348,103.932874,10,1,2350
22,2646.150885296382,223,3,10,72.0,18,1.357562,103.87061,108,3,2600
22,2665.555555555556,199,5,5,110.0,37,1.399773,103.906001,97,3,3600
3,2416.7000572409847,510,2,5,44.0,14,1.373401,103.849073,26,3,1300
11,2640.890550645819,518,3,7,74.0,18,1.345087,103.717978,54,4,2350
24,2686.857476635514,716,6,3,143.0,30,1.383102,103.936733,92,1,2900
0,2646.8089788732395,708,4,10,91.0,14,1.305719,103.762168,35,4,2550
27,2595.146198830409,280,4,9,91.0,32,1.340465,103.747294,130,4,3550
1,2438.2272228320526,35,4,5,90.0,11,1.322332,103.939766,10,1,2200
16,2638.489122639254,270,3,7,79.0,19,1.34963,103.948635,117,1,1700
23,2638.489122639254,363,4,7,107.0,30,1.355521,103.96086,117,1,2600
5,2416.7000572409847,218,3,10,67.0,10,1.365119,103.841742,110,3,1800
6,2638.489122639254,498,4,11,106.0,31,1.361022,103.958601,117,1,2600
10,2640.890550645819,452,5,7,133.0,19,1.351583,103.718516,54,4,2950
14,2438.2272228320526,71,3,10,67.0,12,1.320416,103.942732,10,1,1800
30,2840.4328578455484,51,4,7,90.0,40,1.293359,103.8088,80,0,4350
11,2416.7000572409847,506,3,10,82.0,14,1.3744,103.848936,26,3,1700
17,2502.5743977326406,686,5,5,110.0,36,1.404117,103.748355,143,4,2100
15,2438.2272228320526,95,4,10,92.0,13,1.33387,103.942057,8,1,3150
5,2646.8089788732395,612,4,7,104.0,17,1.303442,103.768633,36,4,2400
20,2502.5743977326406,439,4,7,106.0,27,1.383724,103.739787,95,4,3150
0,2466.2982514021774,878,4,7,105.0,30,1.445433,103.791997,85,2,2100
7,2686.857476635514,524,4,7,93.0,49,1.370932,103.947563,90,1,2450
22,2867.0494084899096,223,5,5,121.0,26,1.358442,103.848264,82,0,2800
1,2646.8089788732395,306,3,10,67.0,13,1.321438,103.765901,34,4,1600
22,2640.890550645819,202,5,15,120.0,10,1.343785,103.715094,15,4,2100
20,2466.2982514021774,607,5,5,122.0,32,1.436655,103.796231,140,2,2750
21,2446.109123434705,229,3,10,67.0,19,1.348277,103.754681,20,4,3050
15,2686.857476635514,556,5,5,123.0,26,1.367566,103.951903,90,1,2000
15,2398.090586145648,874,5,5,127.0,22,1.41537,103.836074,147,2,2850
22,2665.555555555556,274,5,11,114.0,47,1.403116,103.902287,83,3,3350
1,2438.2272228320526,116,3,10,73.0,12,1.331008,103.938067,8,1,2100
15,2638.489122639254,493,5,5,127.0,27,1.361904,103.951539,117,1,2300
0,2622.233325006245,273,4,11,90.0,43,1.384607,103.894502,38,3,2300
24,2665.555555555556,201,5,5,110.0,38,1.399684,103.903378,83,3,2350
6,2622.233325006245,157,5,11,112.0,37,1.387855,103.908393,100,3,2100
0,2446.109123434705,239,3,10,67.0,19,1.350239,103.755101,21,4,1600
11,2438.2272228320526,606,3,10,67.0,16,1.331222,103.9138,62,1,2600
28,2665.555555555556,105,5,5,110.0,37,1.397672,103.905599,97,3,3450
11,2622.233325006245,301,5,5,111.0,35,1.388518,103.891083,4,3,2250
29,2540.491009681881,490,4,7,94.0,44,1.4553,103.817241,104,2,3550
14,2446.109123434705,135,3,10,68.0,18,1.351252,103.744795,23,4,2850
5,2516.6805151641047,113,3,5,65.0,1,1.341283,103.844605,129,0,1950
9,2840.4328578455484,158,3,5,66.0,4,1.292742,103.802807,84,0,2300
21,2640.890550645819,183,4,7,92.0,49,1.349093,103.709042,15,4,3700
5,2646.8089788732395,309,3,10,67.0,14,1.32092,103.766378,34,4,2200
6,2416.7000572409847,112,3,10,74.0,12,1.371279,103.835767,69,3,1950
3,2446.109123434705,628,6,3,144.0,31,1.351467,103.749838,20,4,2700
15,2638.489122639254,870,5,5,121.0,23,1.354365,103.933392,118,1,2300
23,2446.109123434705,289,5,5,122.0,31,1.34449,103.760517,22,4,2100
4,2540.491009681881,466,5,11,113.0,40,1.455881,103.813147,104,2,2100
26,2585.947712418301,63,4,5,87.0,10,1.302381,103.909239,81,0,3300
26,2686.857476635514,561,5,5,123.0,27,1.367013,103.950865,90,1,4200
7,2466.2982514021774,896,5,5,123.0,31,1.436924,103.792569,85,2,1850
17,2622.233325006245,144,4,7,100.0,33,1.38917,103.90593,100,3,2750
22,2398.090586145648,408,4,14,84.0,22,1.426254,103.848428,146,2,3700
29,2438.2272228320526,50,4,10,91.0,15,1.329304,103.922416,70,1,3150
10,2622.233325006245,123,5,5,116.0,33,1.386455,103.903158,100,3,2150
29,2640.890550645819,612,5,11,113.0,35,1.339397,103.700669,61,4,3150
13,2438.2272228320526,22,3,10,73.0,11,1.322832,103.932852,10,1,2250
26,2502.5743977326406,248,5,5,123.0,27,1.379005,103.745926,68,4,1050
29,2416.7000572409847,129,3,10,73.0,13,1.369895,103.842059,69,3,2100
22,2466.2982514021774,682,4,11,102.0,34,1.440755,103.804264,140,2,2950
1,2640.890550645819,263,5,5,127.0,29,1.3451,103.706912,15,4,2000
1,2638.489122639254,211,3,10,67.0,19,1.354023,103.954843,117,1,1800
26,2640.890550645819,678,5,11,110.0,42,1.344806,103.703839,61,4,3700
30,2904.1139240506327,9,5,5,112.0,50,1.286814,103.828928,126,0,5250
14,2438.2272228320526,78,4,10,91.0,12,1.32726,103.940849,8,1,2850
14,2646.8089788732395,701,3,10,67.0,14,1.307637,103.761326,35,4,1800
12,2398.090586145648,239,3,10,67.0,19,1.433643,103.839635,88,2,2500
27,2416.7000572409847,461,3,10,82.0,14,1.367528,103.85741,31,3,3150
26,3153.6585365853657,633,4,7,101.0,19,1.305707,103.854943,75,0,3350
29,2646.8089788732395,324,4,10,91.0,12,1.315142,103.766056,34,4,3150
20,2503.2528856243443,446,6,6,148.0,25,1.378805,103.894284,57,3,3700
29,2438.2272228320526,95,4,10,92.0,13,1.33387,103.942057,8,1,2950
10,2665.537634408602,3,3,5,68.0,13,1.294801,103.854467,32,0,2950
10,2622.233325006245,155,5,5,110.0,39,1.390699,103.907209,100,3,2600
15,2665.555555555556,135,5,11,111.0,37,1.392092,103.910022,97,3,2100
26,2446.109123434705,393,4,7,92.0,38,1.366493,103.753113,50,4,2100
8,2646.8089788732395,375,3,10,67.0,14,1.318488,103.766702,34,4,2100
18,2438.2272228320526,608,3,10,67.0,16,1.331841,103.913196,62,1,2000
27,2665.537634408602,75,3,5,65.0,8,1.324419,103.858185,6,0,2600
29,2665.555555555556,678,4,11,93.0,50,1.405662,103.908719,137,3,4000
11,2904.1139240506327,22,3,5,59.0,9,1.276559,103.819822,125,0,2000
0,2646.150885296382,214,3,10,67.0,19,1.357324,103.873633,108,3,1950
1,2904.1139240506327,15,3,5,65.0,9,1.27706,103.820762,125,0,2300
1,2493.746110765401,605,5,5,120.0,33,1.380805,103.761857,106,4,2350
17,2904.1139240506327,51,5,5,122.0,20,1.287613,103.812272,1,0,2950
11,2665.555555555556,171,4,7,85.0,38,1.394815,103.913161,97,3,2200
6,2622.233325006245,207,4,7,92.0,39,1.384642,103.897952,105,3,1900
4,2640.890550645819,669,6,3,130.0,34,1.343508,103.702816,61,4,2500
6,2502.5743977326406,458,6,11,142.0,34,1.378101,103.736002,95,4,2450
18,2503.2528856243443,241,4,7,109.0,19,1.356509,103.891841,77,3,3150
25,2638.489122639254,348,5,5,124.0,30,1.352526,103.963367,117,1,3950
1,2398.090586145648,202,3,10,67.0,19,1.430662,103.837334,88,2,2100
27,2398.090586145648,202,3,10,67.0,19,1.430662,103.837334,88,2,2100
21,2516.6805151641047,233,3,5,66.0,15,1.338284,103.858468,94,0,2700
1,2640.890550645819,531,4,10,95.0,17,1.349084,103.715343,54,4,2000
5,2466.2982514021774,786,5,5,121.0,31,1.44625,103.800418,140,2,2100
16,2484.2657342657344,36,3,15,63.1,5,1.329026,103.886931,79,0,2000
0,2665.555555555556,635,4,11,91.0,41,1.400949,103.913777,137,3,1250
24,2904.1139240506327,127,4,7,93.0,47,1.28112,103.829943,126,0,3350
29,2840.4328578455484,32,3,5,59.0,8,1.306185,103.796881,53,0,2200
29,2840.4328578455484,28,5,5,124.0,46,1.304916,103.782188,41,0,3450
23,2904.1139240506327,13,4,7,75.0,37,1.274699,103.840485,42,0,4000
12,2622.233325006245,291,5,5,110.0,36,1.395825,103.898498,105,3,2750
16,2904.1139240506327,115,4,7,103.0,19,1.275352,103.82695,124,0,2750
16,2665.537634408602,85,3,5,65.0,8,1.322789,103.856444,6,0,2400
8,2516.6805151641047,108,3,5,66.0,4,1.341553,103.847295,129,0,2100
21,2585.947712418301,45,4,5,88.0,9,1.30455,103.912456,81,0,3700
23,2502.5743977326406,346,4,7,105.0,27,1.38359,103.744901,29,4,4200
0,2665.555555555556,613,4,7,93.0,46,1.404421,103.907861,137,3,2300
1,2665.555555555556,295,5,11,110.0,37,1.401886,103.904917,83,3,2350
19,2622.233325006245,301,5,5,111.0,35,1.388518,103.891083,4,3,3150
3,2927.678571428572,12,5,5,127.0,23,1.338403,103.772686,3,0,2600
8,2595.146198830409,278,5,5,120.0,32,1.340902,103.746437,130,4,2200
14,2646.8089788732395,364,3,10,67.0,12,1.312406,103.768752,34,4,2100
22,2438.2272228320526,100,3,10,67.0,12,1.334356,103.939033,8,1,2950
29,2665.537634408602,5,3,7,67.0,46,1.313275,103.873489,14,0,3150
1,2438.2272228320526,116,3,10,67.0,20,1.331038,103.908642,62,1,1700
22,2638.489122639254,419,3,14,64.0,19,1.357833,103.946727,117,1,2950
26,2840.4328578455484,80,5,7,133.0,27,1.294561,103.809692,80,0,3250
16,2867.0494084899096,229,4,7,104.0,26,1.357602,103.846073,82,0,3550
1,2638.489122639254,440,4,7,103.0,20,1.360816,103.951612,117,1,2100
30,2638.489122639254,256,4,7,101.0,30,1.343026,103.95176,111,1,4000
17,2646.150885296382,235,4,7,104.0,19,1.355111,103.869935,107,3,1600
25,2638.489122639254,703,4,7,100.0,31,1.356878,103.937739,118,1,3800
16,2867.0494084899096,445,4,7,103.0,24,1.358711,103.83172,135,0,1900
11,2438.2272228320526,33,3,10,73.0,12,1.322837,103.939125,10,1,1450
10,2398.090586145648,794,5,5,121.0,21,1.419966,103.832204,71,2,2600
29,2638.489122639254,869,3,7,67.0,49,1.354856,103.932709,118,1,3700
18,2585.947712418301,32,3,5,76.0,9,1.303178,103.911807,81,0,2550
4,2446.109123434705,213,4,10,93.0,18,1.346818,103.752497,20,4,1800
1,2398.090586145648,773,4,14,89.0,21,1.423214,103.833049,148,2,2050
11,2622.233325006245,320,5,5,110.0,36,1.391251,103.890809,4,3,2300
26,2665.555555555556,222,3,7,68.0,52,1.401126,103.893476,83,3,2750
13,2502.5743977326406,488,4,7,93.0,50,1.376974,103.739293,95,4,1900
6,2595.146198830409,319,4,7,104.0,18,1.347989,103.730458,150,4,3150
30,2622.233325006245,309,5,11,112.0,36,1.390811,103.885496,4,3,3900
5,2638.489122639254,938,6,6,146.0,22,1.347878,103.941741,118,1,2350
13,2638.489122639254,711,5,5,119.0,31,1.358432,103.937036,118,1,2850
25,2503.2528856243443,529,4,7,108.0,21,1.375469,103.89073,58,3,3150
17,2638.489122639254,879,3,7,74.0,22,1.35214,103.930768,118,1,2300
27,2493.746110765401,625,5,11,110.0,38,1.385634,103.760361,106,4,4000
4,2502.5743977326406,212,5,5,122.0,23,1.38247,103.747346,29,4,1950
12,2646.8089788732395,115,6,6,146.0,19,1.323545,103.771329,113,4,3550
16,2638.489122639254,497,6,11,144.0,30,1.359763,103.959011,117,1,2600
30,2686.857476635514,216,4,7,107.0,27,1.369023,103.960913,91,1,3350
26,2416.7000572409847,172,2,5,45.0,20,1.374694,103.836463,69,3,2600
5,2398.090586145648,764,4,7,104.0,19,1.425366,103.833981,148,2,2300
11,2493.746110765401,602,4,9,91.0,33,1.381418,103.762739,106,4,2850
24,2484.2657342657344,121,4,10,93.0,14,1.321925,103.88286,79,0,2600
29,3153.6585365853657,1,4,17,93.0,45,1.277449,103.841667,28,0,1600
23,2904.1139240506327,19,4,7,90.0,37,1.28557,103.826276,127,0,2850
6,2840.4328578455484,161,3,5,72.0,4,1.291544,103.803508,84,0,1950
15,2665.555555555556,195,4,11,90.0,41,1.401083,103.906767,97,3,2100
0,2646.150885296382,207,3,14,64.0,20,1.35384,103.873319,107,3,1900
11,2503.2528856243443,476,5,11,112.0,50,1.37795,103.904346,67,3,2850
27,2640.890550645819,953,5,5,122.0,23,1.342349,103.690874,151,4,2600
4,2416.7000572409847,588,5,4,117.0,45,1.371832,103.853671,26,3,2550
12,2466.2982514021774,603,4,7,100.0,31,1.437573,103.796414,140,2,2100
21,2416.7000572409847,419,3,10,74.0,13,1.365347,103.854152,31,3,1050
0,2640.890550645819,520,3,7,74.0,18,1.346099,103.717876,54,4,2400
16,2646.150885296382,327,4,14,84.0,20,1.350599,103.868515,107,3,2100
11,2640.890550645819,324,4,7,106.0,31,1.33638,103.723445,116,4,2100
29,2493.746110765401,251,3,7,73.0,22,1.3803,103.774175,7,4,2600
1,2416.7000572409847,649,3,10,75.0,14,1.377763,103.843782,144,3,1900
17,2622.233325006245,323,5,5,110.0,37,1.392913,103.892403,4,3,3150
1,2904.1139240506327,107,3,15,63.0,4,1.279837,103.824758,65,0,2100
18,2640.890550645819,339,3,7,67.0,46,1.338757,103.722157,116,4,2200
5,2446.109123434705,333,3,14,64.0,21,1.364182,103.747797,55,4,1850
13,2398.090586145648,107,6,2,161.0,16,1.432221,103.827555,148,2,3350
25,2622.233325006245,317,5,11,110.0,37,1.393862,103.88854,4,3,3050
19,2516.6805151641047,146,4,14,83.0,32,1.331801,103.867243,96,0,3150
9,2646.8089788732395,365,4,10,90.0,12,1.3123,103.769944,34,4,2600
11,2516.6805151641047,79,4,7,91.0,43,1.334641,103.84799,128,0,2850
7,2640.890550645819,987,5,11,112.0,42,1.336593,103.694774,151,4,2100
17,2466.2982514021774,786,4,7,100.0,31,1.445819,103.801069,140,2,1800
16,2638.489122639254,211,3,10,67.0,19,1.354023,103.954843,117,1,2000
30,2638.489122639254,842,5,5,128.0,29,1.351326,103.936921,118,1,4200
11,2640.890550645819,840,5,5,128.0,27,1.34402,103.692241,151,4,3050
27,2438.2272228320526,141,5,5,122.0,20,1.335306,103.913462,62,1,2950
1,2540.491009681881,341,4,11,95.0,35,1.447576,103.81861,102,2,2050
0,2665.537634408602,85,3,5,65.0,8,1.322789,103.856444,6,0,1800
8,2416.7000572409847,610,3,10,68.0,14,1.379395,103.839157,144,3,2050
9,2416.7000572409847,539,5,5,118.0,14,1.375374,103.854259,26,3,2950
1,2540.491009681881,486,4,7,91.0,38,1.456027,103.8161,104,2,1800
3,2640.890550645819,621,4,9,90.0,34,1.340946,103.699525,61,4,1900
21,2638.489122639254,154,5,5,123.0,22,1.344807,103.956997,111,1,2850
0,2638.489122639254,395,4,7,105.0,28,1.355864,103.956049,117,1,2300
