index,num_school_500m,nearest_school_dist
1656,2,51.73
1657,2,232.91
1658,0,532.49
1659,3,118.84
1660,3,270.08
1661,0,606.58
1662,1,123.11
1663,0,845.36
1664,1,122.06
1665,0,732.95
1666,1,405.02
1667,0,554.0
1668,0,792.51
1669,0,732.04
1670,1,191.86
1671,0,899.39
1672,1,480.81
1673,1,477.96
1674,3,231.39
1675,1,322.94
1676,1,484.04
1677,1,298.81
1678,0,588.63
1679,3,222.84
1680,0,640.45
1681,1,366.47
1682,2,150.19
1683,1,265.1
1684,0,610.87
1685,1,417.4
1686,1,474.53
1687,1,280.76
1688,1,248.26
1689,2,249.84
1690,0,597.97
1691,1,482.15
1692,0,788.39
1693,2,331.9
1694,0,566.25
1695,2,178.77
1696,0,512.21
1697,0,723.51
1698,2,171.05
1699,2,49.09
1700,1,173.09
1701,1,424.78
1702,1,441.86
1703,2,184.01
1704,1,425.68
1705,1,269.57
1706,0,832.94
1707,1,321.62
1708,0,595.78
1709,0,1243.39
1710,2,405.33
1711,0,694.38
1712,3,170.02
1713,1,397.95
1714,0,636.82
1715,1,210.94
1716,1,181.79
1717,1,126.07
1718,2,280.94
1719,0,507.5
1720,0,532.02
1721,1,464.34
1722,0,845.36
1723,0,542.37
1724,2,260.32
1725,2,372.4
1726,1,270.31
1727,2,270.35
1728,0,513.04
1729,0,815.12
1730,1,135.69
1731,2,219.03
1732,1,466.51
1733,2,185.13
1734,1,379.92
1735,0,843.01
1736,3,286.92
1737,0,650.95
1738,3,112.94
1739,1,449.87
1740,0,716.5
1741,1,199.36
1742,2,379.77
1743,1,226.66
1744,1,498.9
1745,0,601.26
1746,3,236.56
1747,1,185.41
1748,0,606.8
1749,2,212.95
1750,3,254.19
1751,0,523.43
1752,3,271.8
1753,1,146.15
1754,2,459.74
1755,0,650.04
1756,1,273.33
1757,0,576.06
1758,1,468.4
1759,0,529.57
1760,2,310.91
1761,1,287.72
1762,0,688.74
1763,0,760.63
1764,1,91.51
1765,1,424.99
1766,0,598.91
1767,2,472.18
1768,1,397.03
1769,0,751.44
1770,0,727.76
1771,0,575.11
1772,4,309.3
1773,2,400.4
1774,0,829.05
1775,4,131.53
1776,3,110.61
1777,1,234.33
1778,2,410.82
1779,0,1113.74
1780,1,436.39
1781,0,605.79
1782,0,501.38
1783,0,608.63
1784,1,403.83
1785,0,573.46
1786,2,165.87
1787,1,498.02
1788,1,363.32
1789,1,384.51
1790,2,115.82
1791,0,645.14
1792,1,412.24
1793,0,720.38
1794,2,397.28
1795,1,343.62
1796,2,301.95
1797,0,513.58
1798,1,247.3
1799,1,322.34
1800,0,1165.32
1801,1,498.25
1802,2,186.24
1803,1,473.31
1804,1,421.86
1805,1,297.79
1806,2,215.32
1807,0,732.03
1808,3,360.93
1809,0,577.29
1810,0,932.18
1811,1,278.97
1812,1,302.04
1813,3,350.05
1814,0,554.68
1815,1,80.99
1816,1,166.07
1817,1,171.47
1818,1,389.07
1819,1,470.1
1820,1,498.38
1821,0,899.71
1822,1,423.58
1823,2,142.12
1824,1,441.79
1825,1,378.93
1826,1,411.22
1827,2,327.0
1828,1,364.51
1829,1,229.49
1830,3,444.01
1831,0,733.86
1832,0,533.28
1833,1,448.75
1834,2,106.23
1835,0,519.62
1836,2,205.35
1837,1,419.75
1838,1,390.38
1839,0,616.83
1840,1,199.91
1841,0,786.61
1842,2,347.79
1843,0,534.08
1844,1,415.2
1845,0,767.69
1846,0,1127.84
1847,0,543.01
1848,3,325.98
1849,0,654.49
1850,0,504.22
1851,1,390.42
1852,0,620.36
1853,0,565.43
1854,0,632.37
1855,1,160.92
1856,0,883.53
1857,0,561.4
1858,0,565.62
1859,0,512.67
1860,1,473.81
1861,1,413.73
1862,2,92.66
1863,0,644.51
1864,1,290.77
1865,2,371.07
1866,0,653.69
1867,0,1146.57
1868,1,490.92
1869,1,359.43
1870,2,361.31
1871,0,694.38
1872,2,463.79
1873,2,249.23
1874,0,652.31
1875,0,625.38
1876,1,174.43
1877,2,308.61
1878,2,178.81
1879,2,311.32
1880,1,126.46
1881,0,883.53
1882,1,396.94
1883,1,316.15
1884,0,529.96
1885,1,327.65
1886,0,568.93
1887,1,401.08
1888,1,233.8
1889,0,619.57
1890,1,317.05
1891,1,478.87
1892,0,625.76
1893,3,285.05
1894,1,308.5
1895,0,647.75
1896,1,436.16
1897,1,240.0
1898,1,201.01
1899,1,389.68
1900,2,393.3
1901,2,263.94
1902,2,393.64
1903,0,1311.26
1904,1,476.52
1905,1,355.71
1906,0,625.65
1907,0,510.09
1908,1,475.83
1909,2,245.33
1910,3,421.85
1911,1,148.77
1912,1,313.93
1913,1,152.56
1914,1,375.63
1915,1,420.34
1916,0,534.82
1917,2,108.11
1918,0,579.88
1919,1,249.52
1920,0,513.54
1921,1,492.66
1922,2,112.77
1923,1,392.64
1924,2,149.41
1925,1,387.83
1926,4,290.71
1927,1,439.66
1928,0,625.19
1929,0,596.54
1930,1,432.52
1931,2,150.1
1932,1,417.43
1933,4,239.27
1934,0,509.66
1935,2,355.0
1936,1,487.72
1937,1,324.97
1938,0,1720.17
1939,1,175.84
1940,3,293.6
1941,2,245.8
1942,1,168.39
1943,1,353.49
1944,1,270.6
1945,1,263.05
1946,0,1041.29
1947,1,324.38
1948,1,480.38
1949,1,392.61
1950,1,383.05
1951,1,315.89
1952,1,294.87
1953,2,448.54
1954,1,367.03
1955,1,291.37
1956,1,213.49
1957,0,583.73
1958,0,602.56
1959,2,268.24
1960,1,490.69
1961,2,182.44
1962,1,427.54
1963,0,898.06
1964,2,274.93
1965,1,339.81
1966,3,184.34
1967,1,263.87
1968,0,992.84
1969,1,405.02
1970,1,174.43
1971,1,444.3
1972,1,344.73
1973,1,338.25
1974,1,180.55
1975,1,278.19
1976,0,1082.54
1977,1,491.41
1978,0,640.38
1979,1,198.2
1980,1,461.18
1981,0,600.86
1982,1,108.31
1983,2,232.48
1984,1,240.0
1985,1,69.12
1986,0,1043.98
1987,1,248.78
1988,1,360.33
1989,1,475.83
1990,2,256.23
1991,2,279.74
1992,0,748.58
1993,1,239.49
1994,4,275.28
1995,1,366.06
1996,1,308.73
1997,2,317.46
1998,1,456.94
1999,0,856.43
2000,1,228.99
2001,1,318.74
2002,4,222.82
2003,1,348.22
2004,3,225.78
2005,0,516.76
2006,0,672.82
2007,0,582.82
2008,2,220.99
2009,1,260.22
2010,1,262.44
2011,0,589.42
2012,0,551.42
2013,0,637.49
2014,2,427.51
2015,1,166.26
2016,1,290.94
2017,0,955.73
2018,2,327.21
2019,0,632.0
2020,2,241.55
2021,0,1099.18
2022,1,248.09
2023,1,334.75
2024,3,297.69
2025,0,505.38
2026,0,502.69
2027,1,189.69
2028,1,154.59
2029,1,498.29
2030,1,271.53
2031,1,157.16
2032,0,693.89
2033,2,289.85
2034,3,266.06
2035,2,359.74
2036,2,211.44
2037,0,644.51
2038,0,666.46
2039,1,314.36
2040,1,346.69
2041,0,709.09
2042,0,562.96
2043,0,605.55
2044,1,475.96
2045,1,231.71
2046,3,205.46
2047,0,588.52
2048,1,443.61
2049,1,402.68
2050,0,605.38
2051,0,567.72
2052,3,318.91
2053,1,199.61
2054,2,457.29
2055,0,670.35
2056,1,154.13
2057,0,529.32
2058,1,266.29
2059,1,329.85
2060,1,479.68
2061,1,288.38
2062,3,346.36
2063,1,387.83
2064,1,263.2
2065,0,819.15
2066,0,1256.68
2067,0,1188.93
2068,0,548.17
2069,1,121.17
2070,1,247.74
2071,1,439.98
2072,4,212.0
2073,2,456.76
2074,2,377.41
2075,1,345.19
2076,1,477.97
2077,1,85.97
2078,1,329.22
2079,1,191.92
2080,1,225.23
2081,3,116.26
2082,0,954.83
2083,0,1415.31
2084,2,370.57
2085,1,380.48
2086,2,254.99
2087,1,299.08
2088,1,471.52
2089,1,92.51
2090,1,132.63
2091,1,395.34
2092,3,174.04
2093,0,639.63
2094,1,177.66
2095,1,239.53
2096,1,400.87
2097,1,458.69
2098,2,394.4
2099,3,129.35
2100,1,186.06
2101,0,926.92
2102,1,258.64
2103,0,503.73
2104,1,127.94
2105,1,378.12
2106,0,1248.2
2107,0,906.0
2108,1,245.55
2109,1,120.02
2110,1,283.12
2111,1,478.87
2112,0,598.89
2113,1,291.66
2114,0,554.18
2115,0,783.97
2116,0,519.67
2117,1,414.38
2118,0,654.66
2119,3,222.84
2120,0,923.17
2121,1,134.17
2122,1,466.51
2123,3,162.39
2124,1,473.31
2125,0,1381.41
2126,1,286.46
2127,1,443.13
2128,1,389.47
2129,0,803.41
2130,2,331.85
2131,2,349.55
2132,2,170.92
2133,0,509.02
2134,0,980.67
2135,1,334.12
2136,2,270.14
2137,1,419.91
2138,1,437.86
2139,1,272.01
2140,0,519.72
2141,1,214.05
2142,0,576.25
2143,0,574.44
2144,0,575.41
2145,2,100.46
2146,1,420.19
2147,0,1052.91
2148,0,707.89
2149,1,270.01
2150,1,167.92
2151,0,578.87
2152,1,267.33
2153,1,474.79
2154,1,86.76
2155,0,630.78
2156,2,360.65
2157,1,244.65
2158,2,274.21
2159,3,210.41
2160,1,245.65
2161,0,556.46
2162,1,258.95
2163,1,191.86
2164,0,584.54
2165,4,157.34
2166,0,555.26
2167,2,390.49
2168,0,580.36
2169,0,509.37
2170,1,428.98
2171,1,355.2
2172,2,179.89
2173,0,625.38
2174,1,365.15
2175,2,250.25
2176,1,382.41
2177,1,328.12
2178,0,884.16
2179,0,773.22
2180,1,95.75
2181,1,483.3
2182,1,258.77
2183,1,368.59
2184,0,521.4
2185,1,351.2
2186,1,271.53
2187,1,385.25
2188,2,321.56
2189,1,284.8
2190,1,282.29
2191,0,661.29
2192,1,435.28
2193,1,153.94
2194,0,620.36
2195,1,434.2
2196,0,647.54
2197,1,154.72
2198,1,253.66
2199,2,455.89
2200,2,211.34
2201,3,76.83
2202,1,134.17
2203,3,70.18
2204,0,537.22
2205,3,130.5
2206,1,435.28
2207,3,175.8
2208,1,369.9
2209,1,472.1
2210,1,462.88
2211,1,291.37
2212,3,201.61
2213,1,483.31
2214,0,746.21
2215,0,674.58
2216,1,191.34
2217,0,827.47
2218,0,620.36
2219,0,634.56
2220,0,751.89
2221,1,410.12
2222,0,1185.82
2223,1,330.85
2224,0,673.28
2225,1,311.74
2226,4,432.27
2227,2,120.14
2228,3,97.59
2229,0,711.46
2230,1,241.91
2231,1,315.71
2232,1,190.34
2233,0,793.94
2234,2,320.81
2235,1,469.92
2236,2,398.27
2237,1,396.81
2238,2,330.93
2239,0,965.07
2240,0,536.37
2241,1,200.94
2242,1,470.06
2243,1,96.77
2244,0,623.78
2245,1,235.63
2246,0,687.37
2247,2,301.31
2248,2,290.91
2249,3,285.62
2250,1,266.47
2251,2,186.42
2252,2,398.11
2253,1,352.19
2254,0,540.53
2255,1,294.59
2256,1,307.54
2257,2,480.08
2258,1,93.04
2259,2,488.16
2260,1,238.73
2261,2,120.14
2262,0,871.17
2263,1,496.37
2264,1,190.61
2265,1,464.24
2266,2,227.88
2267,1,455.53
2268,4,330.46
2269,0,534.59
2270,2,463.79
2271,0,743.17
2272,0,772.13
2273,0,578.99
2274,1,416.65
2275,3,353.39
2276,0,1227.92
2277,0,564.26
2278,1,206.89
2279,2,448.64
2280,1,251.64
2281,1,308.5
2282,2,145.53
2283,0,1267.06
2284,2,246.23
2285,3,374.23
2286,0,574.96
2287,1,245.64
2288,1,318.0
2289,0,792.76
2290,1,474.02
2291,1,301.92
2292,0,806.68
2293,1,300.48
2294,1,440.01
2295,2,457.77
2296,0,621.19
2297,1,415.94
2298,0,597.87
2299,1,224.55
2300,2,339.31
2301,1,265.41
2302,0,925.84
2303,1,193.36
2304,1,299.06
2305,1,387.09
2306,0,558.01
2307,0,691.86
2308,1,115.84
2309,1,325.91
2310,1,228.48
2311,1,494.46
2312,1,399.84
2313,1,344.93
2314,0,625.71
2315,2,147.47
2316,0,516.05
2317,1,404.32
2318,1,256.37
2319,1,241.63
2320,0,576.09
2321,2,155.1
2322,2,246.89
2323,0,671.67
2324,2,371.07
2325,2,117.47
2326,1,132.29
2327,0,595.44
2328,2,378.8
2329,1,428.49
2330,1,376.25
2331,1,181.68
2332,1,491.06
2333,0,637.01
2334,2,457.77
2335,0,659.11
2336,0,1085.36
2337,1,423.69
2338,1,191.5
2339,0,1465.7
2340,1,411.64
2341,1,302.12
2342,0,629.45
2343,0,500.29
2344,3,321.06
2345,0,542.35
2346,0,933.92
2347,2,455.21
2348,0,644.17
2349,2,236.1
2350,1,354.95
2351,3,164.98
2352,0,579.65
2353,0,606.29
2354,1,297.33
2355,0,541.39
2356,1,448.57
2357,2,98.58
2358,0,552.68
2359,1,479.23
2360,1,313.93
2361,1,492.69
2362,1,117.98
2363,2,245.62
2364,3,114.28
2365,2,430.82
2366,1,344.9
2367,0,540.59
2368,2,457.29
2369,0,804.03
2370,1,111.27
2371,0,1689.99
2372,1,273.15
2373,1,314.36
2374,3,239.64
2375,1,359.95
2376,0,716.5
2377,0,557.55
2378,0,616.83
2379,1,470.85
2380,1,419.62
2381,1,450.0
2382,0,619.57
2383,0,562.96
2384,3,408.49
2385,1,272.77
2386,0,508.21
2387,2,318.34
2388,2,290.63
2389,0,500.32
2390,0,746.02
2391,2,140.58
2392,3,210.67
2393,1,199.91
2394,2,253.66
2395,2,248.44
2396,3,97.59
2397,1,474.53
2398,0,734.65
2399,2,362.11
2400,1,458.7
2401,1,323.61
2402,2,327.04
2403,4,78.98
2404,1,474.02
2405,0,576.06
2406,1,472.1
2407,1,290.16
2408,0,532.49
2409,2,340.92
2410,0,523.58
2411,1,207.55
2412,1,436.81
2413,0,568.96
2414,1,351.2
2415,1,240.5
2416,0,875.8
2417,0,665.94
2418,2,98.58
2419,1,406.71
2420,1,460.6
2421,2,195.55
2422,1,355.59
2423,0,515.55
2424,0,663.14
2425,1,351.44
2426,1,437.52
2427,0,605.4
2428,0,536.82
2429,0,615.89
2430,2,297.74
2431,1,372.57
2432,3,183.64
2433,0,945.45
2434,1,357.07
2435,0,1039.45
2436,1,451.78
2437,1,319.34
2438,0,567.81
2439,0,542.51
2440,2,307.37
2441,2,297.5
2442,1,265.1
2443,1,287.03
2444,1,228.1
2445,2,182.51
2446,1,207.12
2447,0,720.22
2448,1,204.95
2449,0,819.08
2450,1,342.68
2451,0,608.86
2452,0,1056.07
2453,1,382.2
2454,1,439.21
2455,0,632.54
2456,1,381.67
2457,1,302.12
2458,1,72.05
2459,0,1148.12
2460,1,413.45
2461,0,625.76
2462,1,363.01
2463,1,328.17
2464,0,599.12
2465,1,397.95
2466,0,545.52
2467,1,299.05
2468,1,315.54
2469,0,906.4
2470,0,919.83
2471,3,207.84
2472,0,830.01
2473,0,531.8
2474,0,1388.73
2475,1,386.58
2476,1,498.22
2477,1,225.92
2478,2,305.39
2479,1,55.83
2480,2,377.78
2481,1,279.09
2482,1,322.94
2483,2,195.46
2484,1,418.28
2485,2,256.23
2486,0,843.01
2487,2,240.18
2488,0,1025.66
2489,3,182.3
2490,1,448.68
2491,1,240.3
2492,1,485.07
2493,1,433.58
2494,0,546.5
2495,0,513.58
2496,1,276.62
2497,1,181.14
2498,0,748.67
2499,1,498.93
2500,1,437.95
2501,1,269.11
2502,3,245.32
2503,1,460.6
2504,0,595.44
2505,2,311.32
2506,1,445.87
2507,0,954.83
2508,1,45.92
2509,1,418.56
2510,0,564.46
2511,1,494.18
2512,2,234.83
2513,2,356.24
2514,0,518.61
2515,1,397.03
2516,1,399.48
2517,2,310.29
2518,1,264.42
2519,1,230.24
2520,1,370.59
2521,1,228.31
2522,1,387.03
2523,0,523.17
2524,0,756.95
2525,0,613.49
2526,2,300.72
2527,0,602.73
2528,1,488.76
2529,1,465.76
2530,1,408.45
2531,1,498.07
2532,1,425.76
2533,1,340.03
2534,0,536.99
2535,1,171.23
2536,1,367.25
2537,1,126.9
2538,1,411.79
2539,1,462.68
2540,1,442.53
2541,2,248.37
2542,2,170.92
2543,2,436.04
2544,1,464.05
2545,3,95.73
2546,1,255.15
2547,1,424.9
2548,1,278.22
2549,0,781.24
2550,2,132.97
2551,0,570.93
2552,0,566.25
2553,0,540.83
2554,2,263.73
2555,2,364.14
2556,1,277.76
2557,1,135.4
2558,1,450.82
2559,1,173.6
2560,1,177.04
2561,1,309.48
2562,1,445.12
2563,1,275.12
2564,0,706.61
2565,4,206.84
2566,3,157.84
2567,1,462.68
2568,2,130.24
2569,0,1243.39
2570,1,422.46
2571,0,759.69
2572,0,1148.12
2573,2,290.09
2574,0,619.2
2575,1,229.39
2576,2,233.45
2577,0,562.96
2578,1,413.33
2579,0,666.78
2580,1,111.18
2581,1,354.53
2582,0,591.59
2583,1,272.77
2584,1,356.73
2585,1,384.68
2586,1,420.17
2587,3,232.63
2588,0,896.09
2589,1,186.57
2590,1,150.28
2591,0,549.46
2592,0,577.16
2593,1,387.08
2594,0,860.29
2595,2,122.08
2596,1,224.23
2597,0,815.12
2598,1,121.95
2599,3,226.38
2600,1,326.85
2601,0,539.6
2602,1,145.8
2603,1,194.18
2604,0,716.5
2605,3,77.48
2606,2,258.28
2607,0,594.08
2608,0,1854.85
2609,2,211.59
2610,1,135.69
2611,2,146.34
2612,0,574.82
2613,0,1405.56
2614,2,132.09
2615,1,147.92
2616,1,395.63
2617,0,644.51
2618,1,129.55
2619,3,269.89
2620,0,705.59
2621,0,769.6
2622,2,385.43
2623,2,247.3
2624,1,362.16
2625,3,127.93
2626,3,321.06
2627,0,704.24
2628,3,210.41
2629,2,401.28
2630,0,501.38
2631,1,278.19
2632,0,673.28
2633,1,214.75
2634,1,488.51
2635,0,602.19
2636,0,564.64
2637,3,285.62
2638,1,420.19
2639,1,134.17
2640,3,233.41
2641,0,532.07
2642,1,413.45
2643,0,601.3
2644,0,505.38
2645,1,242.6
2646,1,445.12
2647,2,227.88
2648,2,311.6
2649,2,489.61
2650,2,204.18
2651,0,665.86
2652,0,549.99
2653,1,279.98
2654,0,534.37
2655,1,390.38
2656,1,438.02
2657,2,218.26
2658,2,200.61
2659,2,418.49
2660,0,622.3
2661,1,205.42
2662,1,192.47
2663,1,450.93
2664,1,210.54
2665,2,413.85
2666,1,139.02
2667,0,786.62
2668,0,563.87
2669,1,207.49
2670,1,148.13
2671,1,233.16
2672,1,164.92
2673,4,356.59
2674,1,237.2
2675,2,345.64
2676,0,624.3
2677,1,286.8
2678,2,190.2
2679,1,344.9
2680,2,124.36
2681,3,212.98
2682,3,216.09
2683,1,432.41
2684,0,671.11
2685,0,702.52
2686,1,346.56
2687,0,542.35
2688,1,334.67
2689,1,405.02
2690,0,605.55
2691,3,317.68
2692,0,528.15
2693,1,497.99
2694,1,345.13
2695,1,187.84
2696,3,224.4
2697,3,185.7
2698,0,703.64
2699,3,133.86
2700,1,285.29
2701,0,576.09
2702,1,270.35
2703,1,363.01
2704,1,195.44
2705,2,421.12
2706,0,561.2
2707,1,367.81
2708,1,423.45
2709,1,164.86
2710,1,411.79
2711,1,184.21
2712,1,117.98
2713,1,107.91
2714,0,698.35
2715,0,702.06
2716,1,375.14
2717,1,436.43
2718,1,476.01
2719,1,332.55
2720,0,736.7
2721,1,395.34
2722,0,567.48
2723,4,173.65
2724,2,488.16
2725,1,332.74
2726,1,171.47
2727,1,418.21
2728,1,295.02
2729,0,640.45
2730,2,185.46
2731,2,412.33
2732,1,393.29
2733,1,97.74
2734,1,367.25
2735,0,1689.99
2736,0,530.23
2737,2,293.31
2738,0,541.93
2739,3,312.69
2740,1,303.6
2741,2,274.69
2742,2,328.64
2743,1,482.7
2744,1,364.91
2745,1,439.58
2746,0,537.05
2747,1,120.78
2748,1,272.83
2749,1,327.05
2750,2,317.43
2751,1,401.85
2752,1,271.53
2753,2,288.78
2754,1,257.22
2755,0,672.88
2756,1,300.32
2757,1,452.13
2758,1,466.12
2759,1,380.11
2760,2,443.06
2761,1,397.95
2762,2,471.55
2763,2,83.31
2764,2,474.45
2765,0,544.99
2766,4,145.81
2767,0,524.35
2768,2,450.78
2769,1,183.48
2770,0,764.23
2771,0,579.65
2772,1,321.82
2773,2,395.02
2774,1,459.78
2775,0,523.73
2776,3,189.53
2777,0,1415.31
2778,2,356.14
2779,1,233.97
2780,1,163.3
2781,1,315.8
2782,1,464.34
2783,0,780.9
2784,0,628.8
2785,1,345.62
2786,0,765.81
2787,1,129.23
2788,0,875.8
2789,3,202.39
2790,1,120.02
2791,1,266.29
2792,0,546.15
2793,1,158.54
2794,0,629.21
2795,2,379.97
2796,0,501.95
2797,2,209.49
2798,0,1162.0
2799,1,226.76
2800,1,459.77
2801,0,795.38
2802,1,369.9
2803,0,553.38
2804,2,427.05
2805,1,147.92
2806,4,84.94
2807,2,181.11
2808,1,385.0
2809,0,570.12
2810,1,472.22
2811,3,185.7
2812,1,154.8
2813,1,124.33
2814,1,275.1
2815,1,376.68
2816,2,333.94
2817,2,398.08
2818,0,501.62
2819,0,690.24
2820,1,284.8
2821,0,532.05
2822,0,596.54
2823,2,255.32
2824,1,426.12
2825,0,697.71
2826,1,292.95
2827,2,356.07
2828,0,608.25
2829,0,963.27
2830,2,371.07
2831,1,382.68
2832,0,1257.5
2833,1,347.68
2834,2,180.51
2835,1,412.26
2836,0,1077.89
2837,2,372.11
2838,0,919.83
2839,0,1243.39
2840,1,392.3
2841,3,388.43
2842,2,252.2
2843,1,334.12
2844,0,621.89
2845,1,426.93
2846,0,556.15
2847,2,88.61
2848,0,612.05
2849,1,125.53
2850,2,436.04
2851,0,629.77
2852,0,856.22
2853,1,284.8
2854,1,234.47
2855,2,421.58
2856,1,221.08
2857,1,455.67
2858,1,211.73
2859,1,388.81
2860,1,443.13
2861,1,326.54
2862,3,209.76
2863,3,336.63
2864,1,122.75
2865,1,404.11
2866,1,416.86
2867,0,572.72
2868,2,375.78
2869,1,481.65
2870,0,963.75
2871,3,326.19
2872,3,209.74
2873,0,510.34
2874,2,182.63
2875,2,489.61
2876,0,831.23
2877,1,267.93
2878,1,294.59
2879,1,137.4
2880,1,439.21
2881,1,434.76
2882,2,172.05
2883,3,247.87
2884,0,676.88
2885,0,619.39
2886,3,294.29
2887,1,207.68
2888,0,514.76
2889,2,228.29
2890,1,111.27
2891,1,450.65
2892,0,751.56
2893,2,453.88
2894,1,377.46
2895,1,177.86
2896,1,485.71
2897,0,661.28
2898,0,625.76
2899,2,270.63
2900,1,434.3
2901,2,386.43
2902,0,717.31
2903,0,564.07
2904,0,577.79
2905,0,565.01
2906,1,234.47
2907,2,102.36
2908,0,580.41
2909,0,1128.41
2910,1,112.65
2911,0,508.26
2912,1,76.72
2913,1,407.04
2914,1,390.42
2915,1,252.89
2916,1,280.82
2917,1,190.61
2918,1,445.0
2919,0,565.18
2920,0,578.99
2921,0,716.5
2922,1,495.66
2923,1,392.44
2924,4,380.36
2925,0,551.5
2926,3,140.8
2927,0,509.66
2928,4,134.49
2929,1,492.09
2930,1,214.04
2931,1,445.0
2932,2,405.89
2933,2,186.11
2934,1,192.47
2935,1,468.9
2936,0,617.61
2937,1,462.04
2938,0,830.71
2939,2,412.86
2940,1,460.46
2941,1,468.62
2942,1,480.63
2943,3,379.04
2944,0,586.05
2945,1,454.67
2946,1,251.03
2947,0,538.71
2948,0,558.89
2949,1,175.41
2950,2,303.62
2951,0,545.92
2952,0,682.47
2953,0,689.66
2954,0,544.97
2955,0,844.36
2956,1,381.17
2957,1,448.68
2958,0,746.02
2959,0,517.6
2960,1,248.55
2961,0,596.39
2962,3,297.62
2963,1,320.6
2964,3,168.19
2965,0,588.3
2966,1,141.21
2967,0,760.77
2968,0,534.37
2969,0,686.59
2970,0,1146.57
2971,1,235.31
2972,0,500.32
2973,1,223.52
2974,3,183.64
2975,2,204.18
2976,0,786.62
2977,0,570.47
2978,1,143.46
2979,1,312.79
2980,1,427.71
2981,1,337.71
2982,1,142.76
2983,4,226.06
2984,0,713.13
2985,1,495.99
2986,0,760.18
2987,1,496.13
2988,0,504.96
2989,1,211.06
2990,2,311.18
2991,1,382.41
2992,0,2037.02
2993,1,80.01
2994,0,562.96
2995,0,652.31
2996,1,319.34
2997,0,697.84
2998,1,232.06
2999,2,169.29
3000,2,461.71
3001,1,120.53
3002,1,330.85
3003,0,532.07
3004,0,697.71
3005,1,472.25
3006,3,116.26
3007,0,527.38
3008,0,603.8
3009,1,486.16
3010,2,370.17
3011,4,166.06
3012,1,90.51
3013,1,236.61
3014,1,257.67
3015,2,434.23
3016,3,406.23
3017,0,845.36
3018,1,354.95
3019,0,555.61
3020,1,277.76
3021,1,221.08
3022,0,572.8
3023,1,436.42
3024,0,530.88
3025,0,586.68
3026,1,499.47
3027,1,244.41
3028,0,830.01
3029,1,414.53
3030,0,732.95
3031,1,457.06
3032,1,281.0
3033,1,267.19
3034,1,359.25
3035,2,436.6
3036,1,403.83
3037,1,148.13
3038,3,352.28
3039,1,485.07
3040,2,337.06
3041,1,261.49
3042,1,177.66
3043,4,132.66
3044,4,171.08
3045,1,466.78
3046,0,570.48
3047,4,226.0
3048,0,671.72
3049,1,396.18
3050,0,729.13
3051,0,500.2
3052,4,339.53
3053,3,201.61
3054,1,338.54
3055,1,443.11
3056,3,381.89
3057,1,161.32
3058,1,164.73
3059,0,518.65
3060,1,160.23
3061,1,490.37
3062,1,126.07
3063,2,296.92
3064,0,533.76
3065,0,569.95
3066,0,538.92
3067,1,437.04
3068,1,242.67
3069,1,163.27
3070,0,625.19
3071,1,438.73
3072,1,453.0
3073,1,213.77
3074,1,389.68
3075,1,331.3
3076,2,192.5
3077,2,223.54
3078,0,505.74
3079,0,582.82
3080,0,664.14
3081,2,140.09
3082,1,471.71
3083,2,130.2
3084,1,403.59
3085,1,452.21
3086,1,470.48
3087,3,242.14
3088,2,288.94
3089,1,454.67
3090,0,537.63
3091,1,382.57
3092,1,316.57
3093,2,155.1
3094,1,497.46
3095,1,175.69
3096,3,205.46
3097,1,197.85
3098,1,274.5
3099,1,314.54
3100,1,339.17
3101,1,212.06
3102,1,395.13
3103,1,356.19
3104,2,236.1
3105,2,437.16
3106,2,153.35
3107,0,672.52
3108,0,547.46
3109,1,473.81
3110,0,579.05
3111,3,140.79
3112,1,277.76
3113,1,392.44
3114,0,570.74
3115,2,228.37
3116,4,368.88
3117,1,338.68
3118,2,99.65
3119,2,281.12
3120,2,105.7
3121,1,402.29
3122,3,286.92
3123,0,965.81
3124,1,289.53
3125,1,271.72
3126,1,360.81
3127,0,575.94
3128,2,226.36
3129,0,536.0
3130,2,461.88
3131,3,330.25
3132,0,833.14
3133,1,329.06
3134,2,163.9
3135,0,543.98
3136,1,359.88
3137,2,334.64
3138,1,454.22
3139,1,480.38
3140,0,641.32
3141,0,613.49
3142,2,156.84
3143,1,387.65
3144,2,468.2
3145,1,383.72
3146,1,181.13
3147,0,619.39
3148,0,1021.42
3149,0,569.19
3150,1,303.6
3151,1,385.7
3152,1,243.0
3153,2,427.05
3154,1,283.7
3155,0,552.83
3156,2,478.91
3157,0,554.63
3158,0,537.05
3159,1,436.81
3160,2,416.44
3161,1,463.11
3162,1,372.58
3163,1,154.59
3164,1,334.06
3165,1,421.78
3166,1,189.02
3167,2,328.53
3168,0,511.93
3169,2,168.74
3170,0,645.84
3171,1,422.15
3172,1,444.2
3173,0,552.83
3174,0,597.84
3175,4,418.53
3176,1,290.77
3177,0,742.36
3178,0,553.84
3179,1,126.07
3180,1,245.04
3181,2,280.3
3182,1,442.51
3183,3,181.05
3184,1,114.91
3185,1,181.9
3186,2,169.29
3187,2,334.64
3188,0,1152.39
3189,2,321.22
3190,0,1410.46
3191,2,168.07
3192,0,509.53
3193,2,290.09
3194,1,147.35
3195,0,1270.19
3196,1,117.67
3197,1,215.05
3198,1,127.52
3199,1,454.35
3200,1,443.13
3201,1,256.37
3202,0,514.67
3203,3,294.37
